,acts,preds,hold_out_loss
0,101143.45096355,99780.1328125,29899.201171875
1,101940.75686523998,22554.689453125,29899.201171875
2,99814.99216147664,30244.0390625,29899.201171875
3,99215.02249022252,107784.28125,29899.201171875
4,97292.75263021,38241.796875,29899.201171875
5,102665.43912760164,44772.16015625,29899.201171875
6,101813.39561199,12250.064453125,29899.201171875
7,102178.92285156665,103917.2734375,29899.201171875
8,103662.400481775,63042.5546875,29899.201171875
9,100177.839492185,27343.244140625,29899.201171875
10,101679.06794270666,104745.8125,29899.201171875
11,100192.84326825329,104714.5859375,29899.201171875
12,101479.12626301502,109954.953125,29899.201171875
13,103482.02615886623,81101.3828125,29899.201171875
14,104411.15822916669,126205.9453125,29899.201171875
15,103364.46876953793,111520.296875,29899.201171875
16,104949.02490885666,95440.4765625,29899.201171875
17,106925.63084637665,94046.3359375,29899.201171875
18,107770.63898586649,55905.8671875,29899.201171875
19,109963.92738282,77801.484375,29899.201171875
20,107865.71760417832,70572.8125,29899.201171875
21,112382.81138021164,104302.0,29899.201171875
22,113248.83041666663,54664.0703125,29899.201171875
23,112515.17766926836,33734.55078125,29899.201171875
24,122053.36406249332,85694.9140625,29899.201171875
25,121950.87493490164,70487.5,29899.201171875
26,125100.15278646669,-0.0,29899.201171875
27,124106.31162759336,88029.6875,29899.201171875
28,137638.40151041336,55422.03125,29899.201171875
29,133892.686002595,65645.8515625,29899.201171875
30,135370.49764325167,124022.390625,29899.201171875
31,136708.88149739665,61972.66796875,29899.201171875
32,142098.10226559668,41066.65234375,29899.201171875
33,146892.60743491002,104957.8671875,29899.201171875
34,152642.96359375,128929.4375,29899.201171875
35,162779.5511197917,55267.7421875,29899.201171875
36,166839.1691666667,41970.93359375,29899.201171875
37,171200.853515625,125031.5,29899.201171875
38,168601.15044270837,74806.859375,29899.201171875
39,173302.22080729168,149810.046875,29899.201171875
40,170149.85515625,57152.94921875,29899.201171875
41,174705.7356640633,127903.4921875,29899.201171875
42,174795.1396751324,77648.4375,29899.201171875
43,176751.85697916665,101503.15625,29899.201171875
44,177467.49856770833,124907.1171875,29899.201171875
45,178343.92195312495,134564.09375,29899.201171875
46,179278.79895833333,61479.54296875,29899.201171875
47,180094.69618954317,118052.9609375,29899.201171875
48,189970.90010416665,41116.76171875,29899.201171875
49,186954.4969466146,100227.03125,29899.201171875
50,186145.391875,87044.5,29899.201171875
51,195530.300703125,155264.8125,29899.201171875
52,187855.6323958333,104148.875,29899.201171875
53,193359.26640625,138394.96875,29899.201171875
54,190723.84338541672,72924.8828125,29899.201171875
55,191542.37414196046,104019.1796875,29899.201171875
56,188777.67497395835,13109.58203125,29899.201171875
57,190153.05122395832,169331.65625,29899.201171875
58,191468.62244791663,100928.328125,29899.201171875
59,188155.63338541664,-0.0,29899.201171875
60,189113.13026041663,173193.90625,29899.201171875
61,184850.42954427085,99689.4375,29899.201171875
62,188326.99763020832,136425.359375,29899.201171875
63,189329.40776041668,160454.140625,29899.201171875
64,182173.56197916664,7714.93603515625,29899.201171875
65,186075.1203125,173446.71875,29899.201171875
66,180874.98345012887,177674.109375,29899.201171875
67,178947.00130208328,29402.01171875,29899.201171875
68,175138.47966145835,170564.28125,29899.201171875
69,175501.0471875,159681.046875,29899.201171875
70,171377.90520833337,84033.6484375,29899.201171875
71,171709.30518229163,212416.6875,29899.201171875
72,165606.1180208333,186240.890625,29899.201171875
73,165197.6352799479,123930.0234375,29899.201171875
74,165169.35341145835,173987.984375,29899.201171875
75,165000.70929036458,-0.0,29899.201171875
76,164174.38908854168,160160.875,29899.201171875
77,162222.61778645837,154928.5625,29899.201171875
78,170168.28226562493,199214.015625,29899.201171875
79,171738.09705729163,142452.359375,29899.201171875
80,175486.716171875,54729.3515625,29899.201171875
81,176497.45947916663,204748.40625,29899.201171875
82,180908.36239583328,138186.15625,29899.201171875
83,181488.4648177084,67901.953125,29899.201171875
84,197917.53607253087,257307.625,29899.201171875
85,196532.89557291663,261767.375,29899.201171875
86,187991.79302083328,81148.8515625,29899.201171875
87,188969.22708333333,260875.265625,29899.201171875
88,186840.45385416667,140700.875,29899.201171875
89,191653.14661458333,236346.34375,29899.201171875
90,193183.77135416667,312875.71875,29899.201171875
91,184758.12244791663,136055.515625,29899.201171875
92,178937.4003125,173738.640625,29899.201171875
93,180694.01619791667,145862.09375,29899.201171875
94,180773.598125,96476.3515625,29899.201171875
95,176479.60436197915,221020.578125,29899.201171875
96,176024.40177083333,85828.96875,29899.201171875
97,173655.2090625,146103.1875,29899.201171875
98,177743.75270833337,91928.0,29899.201171875
99,167421.09692708333,142748.359375,29899.201171875
100,165783.27875,188474.296875,29899.201171875
101,165809.37682291667,129834.78125,29899.201171875
102,167506.73786458332,168317.34375,29899.201171875
103,170578.38067708333,157898.40625,29899.201171875
104,170185.35666666663,36534.6328125,29899.201171875
105,174822.06125,198553.375,29899.201171875
106,179347.77864583337,145056.859375,29899.201171875
107,176813.5673828125,221089.3125,29899.201171875
108,178965.4003125,77134.8984375,29899.201171875
109,180954.50333333333,40827.0234375,29899.201171875
110,183257.38791666663,79362.640625,29899.201171875
111,174420.57463541668,133366.6875,29899.201171875
112,169076.10333333333,262078.328125,29899.201171875
113,172515.48854166668,132934.5,29899.201171875
114,175740.4730208333,-0.0,29899.201171875
