,acts,preds,hold_out_loss
0,101143.45096355,99650.578125,30052.5625
1,101940.75686523998,22296.888671875,30052.5625
2,99814.99216147664,29851.689453125,30052.5625
3,99215.02249022252,108245.0625,30052.5625
4,97292.75263021,37935.83203125,30052.5625
5,102665.43912760164,44482.08984375,30052.5625
6,101813.39561199,11807.140625,30052.5625
7,102178.92285156665,104123.0390625,30052.5625
8,103662.400481775,62782.61328125,30052.5625
9,100177.839492185,27177.734375,30052.5625
10,101679.06794270666,105149.765625,30052.5625
11,100192.84326825329,105228.71875,30052.5625
12,101479.12626301502,110152.953125,30052.5625
13,103482.02615886623,80662.359375,30052.5625
14,104411.15822916669,126742.3359375,30052.5625
15,103364.46876953793,111856.6015625,30052.5625
16,104949.02490885666,95116.8671875,30052.5625
17,106925.63084637665,93439.5703125,30052.5625
18,107770.63898586649,55501.97265625,30052.5625
19,109963.92738282,77259.5546875,30052.5625
20,107865.71760417832,70351.75,30052.5625
21,112382.81138021164,104756.1875,30052.5625
22,113248.83041666663,54496.5859375,30052.5625
23,112515.17766926836,33473.4921875,30052.5625
24,122053.36406249332,85421.7890625,30052.5625
25,121950.87493490164,69911.34375,30052.5625
26,125100.15278646669,-0.0,30052.5625
27,124106.31162759336,87370.546875,30052.5625
28,137638.40151041336,55053.57421875,30052.5625
29,133892.686002595,65208.73046875,30052.5625
30,135370.49764325167,124292.9296875,30052.5625
31,136708.88149739665,61587.8359375,30052.5625
32,142098.10226559668,40594.5625,30052.5625
33,146892.60743491002,104937.2265625,30052.5625
34,152642.96359375,129534.9921875,30052.5625
35,162779.5511197917,54689.60546875,30052.5625
36,166839.1691666667,41409.76953125,30052.5625
37,171200.853515625,125244.5234375,30052.5625
38,168601.15044270837,74193.3359375,30052.5625
39,173302.22080729168,150205.9375,30052.5625
40,170149.85515625,56783.37890625,30052.5625
41,174705.7356640633,128115.3359375,30052.5625
42,174795.1396751324,77209.390625,30052.5625
43,176751.85697916665,101219.4140625,30052.5625
44,177467.49856770833,124276.0859375,30052.5625
45,178343.92195312495,135020.9375,30052.5625
46,179278.79895833333,60938.109375,30052.5625
47,180094.69618954317,117700.21875,30052.5625
48,189970.90010416665,40689.0234375,30052.5625
49,186954.4969466146,99742.4140625,30052.5625
50,186145.391875,86445.578125,30052.5625
51,195530.300703125,155741.03125,30052.5625
52,187855.6323958333,103392.2578125,30052.5625
53,193359.26640625,137843.5,30052.5625
54,190723.84338541672,72380.78125,30052.5625
55,191542.37414196046,103346.921875,30052.5625
56,188777.67497395835,12531.9267578125,30052.5625
57,190153.05122395832,170210.59375,30052.5625
58,191468.62244791663,100121.328125,30052.5625
59,188155.63338541664,-0.0,30052.5625
60,189113.13026041663,173375.3125,30052.5625
61,184850.42954427085,98835.21875,30052.5625
62,188326.99763020832,135892.765625,30052.5625
63,189329.40776041668,160453.1875,30052.5625
64,182173.56197916664,6924.85595703125,30052.5625
65,186075.1203125,174034.765625,30052.5625
66,180874.98345012887,177721.90625,30052.5625
67,178947.00130208328,29253.072265625,30052.5625
68,175138.47966145835,170345.859375,30052.5625
69,175501.0471875,160059.578125,30052.5625
70,171377.90520833337,83461.0546875,30052.5625
71,171709.30518229163,212761.5,30052.5625
72,165606.1180208333,186634.40625,30052.5625
73,165197.6352799479,123228.828125,30052.5625
74,165169.35341145835,174242.78125,30052.5625
75,165000.70929036458,-0.0,30052.5625
76,164174.38908854168,160355.09375,30052.5625
77,162222.61778645837,155237.625,30052.5625
78,170168.28226562493,199696.53125,30052.5625
79,171738.09705729163,141613.484375,30052.5625
80,175486.716171875,54675.046875,30052.5625
81,176497.45947916663,205079.609375,30052.5625
82,180908.36239583328,137338.421875,30052.5625
83,181488.4648177084,67095.515625,30052.5625
84,197917.53607253087,258015.25,30052.5625
85,196532.89557291663,261955.140625,30052.5625
86,187991.79302083328,80499.5234375,30052.5625
87,188969.22708333333,261765.28125,30052.5625
88,186840.45385416667,140431.25,30052.5625
89,191653.14661458333,237042.375,30052.5625
90,193183.77135416667,313305.1875,30052.5625
91,184758.12244791663,135591.546875,30052.5625
92,178937.4003125,174162.828125,30052.5625
93,180694.01619791667,145194.3125,30052.5625
94,180773.598125,96146.5703125,30052.5625
95,176479.60436197915,221962.765625,30052.5625
96,176024.40177083333,85367.6953125,30052.5625
97,173655.2090625,145511.3125,30052.5625
98,177743.75270833337,91386.484375,30052.5625
99,167421.09692708333,142599.4375,30052.5625
100,165783.27875,188862.015625,30052.5625
101,165809.37682291667,128952.9453125,30052.5625
102,167506.73786458332,167585.5,30052.5625
103,170578.38067708333,157117.484375,30052.5625
104,170185.35666666663,35665.109375,30052.5625
105,174822.06125,198789.140625,30052.5625
106,179347.77864583337,144111.5625,30052.5625
107,176813.5673828125,221831.25,30052.5625
108,178965.4003125,76704.640625,30052.5625
109,180954.50333333333,39971.49609375,30052.5625
110,183257.38791666663,78773.09375,30052.5625
111,174420.57463541668,133160.0,30052.5625
112,169076.10333333333,262828.6875,30052.5625
113,172515.48854166668,132323.671875,30052.5625
114,175740.4730208333,-0.0,30052.5625
115,181097.56458333333,155055.796875,30052.5625
116,180380.5806770833,248384.8125,30052.5625
117,182334.82328125,199581.765625,30052.5625
118,182504.01109375,215235.8125,30052.5625
119,184720.80553385415,181427.6875,30052.5625
120,183139.758125,248181.578125,30052.5625
121,178431.27265625,136788.421875,30052.5625
122,182826.30828125,122865.7890625,30052.5625
123,184339.70010416667,198549.828125,30052.5625
124,183839.61083333328,197129.953125,30052.5625
125,186191.65510416665,225781.4375,30052.5625
126,182956.02416666667,172601.609375,30052.5625
