,acts,preds,hold_out_loss
0,101143.45096355,97828.828125,30945.826171875
1,101940.75686523998,21002.140625,30945.826171875
2,99814.99216147664,27661.021484375,30945.826171875
3,99215.02249022252,110093.9609375,30945.826171875
4,97292.75263021,36220.62109375,30945.826171875
5,102665.43912760164,42959.6328125,30945.826171875
6,101813.39561199,9745.337890625,30945.826171875
7,102178.92285156665,104212.0625,30945.826171875
8,103662.400481775,61267.63671875,30945.826171875
9,100177.839492185,26261.046875,30945.826171875
10,101679.06794270666,106587.296875,30945.826171875
11,100192.84326825329,107102.609375,30945.826171875
12,101479.12626301502,110186.078125,30945.826171875
13,103482.02615886623,78232.5625,30945.826171875
14,104411.15822916669,129008.3359375,30945.826171875
15,103364.46876953793,112998.5234375,30945.826171875
16,104949.02490885666,92993.671875,30945.826171875
17,106925.63084637665,90033.1875,30945.826171875
18,107770.63898586649,53123.33203125,30945.826171875
19,109963.92738282,74196.5546875,30945.826171875
20,107865.71760417832,68786.46875,30945.826171875
21,112382.81138021164,106632.03125,30945.826171875
22,113248.83041666663,53585.49609375,30945.826171875
23,112515.17766926836,32031.056640625,30945.826171875
24,122053.36406249332,83870.5703125,30945.826171875
25,121950.87493490164,66841.5,30945.826171875
26,125100.15278646669,-0.0,30945.826171875
27,124106.31162759336,83789.6015625,30945.826171875
28,137638.40151041336,53043.64453125,30945.826171875
29,133892.686002595,62835.85546875,30945.826171875
30,135370.49764325167,125525.1640625,30945.826171875
31,136708.88149739665,59537.5546875,30945.826171875
32,142098.10226559668,38261.48828125,30945.826171875
33,146892.60743491002,104277.96875,30945.826171875
34,152642.96359375,132251.359375,30945.826171875
35,162779.5511197917,51727.1171875,30945.826171875
36,166839.1691666667,38504.4765625,30945.826171875
37,171200.853515625,125798.765625,30945.826171875
38,168601.15044270837,70899.484375,30945.826171875
39,173302.22080729168,151900.4375,30945.826171875
40,170149.85515625,54737.59765625,30945.826171875
41,174705.7356640633,128812.9765625,30945.826171875
42,174795.1396751324,74729.2578125,30945.826171875
43,176751.85697916665,99563.921875,30945.826171875
44,177467.49856770833,119736.9140625,30945.826171875
45,178343.92195312495,136582.421875,30945.826171875
46,179278.79895833333,57890.60546875,30945.826171875
47,180094.69618954317,115024.2109375,30945.826171875
48,189970.90010416665,38381.0703125,30945.826171875
49,186954.4969466146,97270.2265625,30945.826171875
50,186145.391875,83263.0,30945.826171875
51,195530.300703125,157626.515625,30945.826171875
52,187855.6323958333,99531.8984375,30945.826171875
53,193359.26640625,134591.328125,30945.826171875
54,190723.84338541672,69256.078125,30945.826171875
55,191542.37414196046,99670.6640625,30945.826171875
56,188777.67497395835,9238.140625,30945.826171875
57,190153.05122395832,174288.140625,30945.826171875
