,acts,preds,hold_out_loss
0,101143.45096355,99776.921875,29876.150390625
1,101940.75686523998,22596.9609375,29876.150390625
2,99814.99216147664,30303.36328125,29876.150390625
3,99215.02249022252,107709.484375,29876.150390625
4,97292.75263021,38288.69140625,29876.150390625
5,102665.43912760164,44818.00390625,29876.150390625
6,101813.39561199,12320.923828125,29876.150390625
7,102178.92285156665,103878.0546875,29876.150390625
8,103662.400481775,63081.33984375,29876.150390625
9,100177.839492185,27367.53125,29876.150390625
10,101679.06794270666,104679.671875,29876.150390625
11,100192.84326825329,104628.953125,29876.150390625
12,101479.12626301502,109917.875,29876.150390625
13,103482.02615886623,81169.28125,29876.150390625
14,104411.15822916669,126120.1015625,29876.150390625
15,103364.46876953793,111464.609375,29876.150390625
16,104949.02490885666,95483.8125,29876.150390625
17,106925.63084637665,94137.796875,29876.150390625
18,107770.63898586649,55965.94921875,29876.150390625
19,109963.92738282,77883.8515625,29876.150390625
20,107865.71760417832,70603.6171875,29876.150390625
21,112382.81138021164,104229.6796875,29876.150390625
22,113248.83041666663,54690.27734375,29876.150390625
23,112515.17766926836,33774.47265625,29876.150390625
24,122053.36406249332,85737.5703125,29876.150390625
25,121950.87493490164,70576.65625,29876.150390625
26,125100.15278646669,-0.0,29876.150390625
27,124106.31162759336,88131.0546875,29876.150390625
28,137638.40151041336,55478.3359375,29876.150390625
29,133892.686002595,65714.3828125,29876.150390625
30,135370.49764325167,123980.7890625,29876.150390625
31,136708.88149739665,62033.5390625,29876.150390625
32,142098.10226559668,41140.9609375,29876.150390625
33,146892.60743491002,104956.359375,29876.150390625
34,152642.96359375,128834.4921875,29876.150390625
35,162779.5511197917,55359.3203125,29876.150390625
36,166839.1691666667,42058.70703125,29876.150390625
37,171200.853515625,124995.75,29876.150390625
38,168601.15044270837,74902.421875,29876.150390625
39,173302.22080729168,149747.421875,29876.150390625
40,170149.85515625,57209.015625,29876.150390625
41,174705.7356640633,127869.546875,29876.150390625
42,174795.1396751324,77714.8203125,29876.150390625
43,176751.85697916665,101546.234375,29876.150390625
44,177467.49856770833,124984.125,29876.150390625
45,178343.92195312495,134488.515625,29876.150390625
46,179278.79895833333,61561.49609375,29876.150390625
47,180094.69618954317,118099.5390625,29876.150390625
48,189970.90010416665,41181.81640625,29876.150390625
49,186954.4969466146,100304.9765625,29876.150390625
50,186145.391875,87136.578125,29876.150390625
51,195530.300703125,155188.78125,29876.150390625
52,187855.6323958333,104267.359375,29876.150390625
53,193359.26640625,138478.21875,29876.150390625
54,190723.84338541672,73008.1796875,29876.150390625
55,191542.37414196046,104123.265625,29876.150390625
56,188777.67497395835,13195.986328125,29876.150390625
57,190153.05122395832,169195.03125,29876.150390625
58,191468.62244791663,101053.2109375,29876.150390625
59,188155.63338541664,-0.0,29876.150390625
60,189113.13026041663,173158.8125,29876.150390625
61,184850.42954427085,99821.953125,29876.150390625
62,188326.99763020832,136506.6875,29876.150390625
63,189329.40776041668,160435.96875,29876.150390625
64,182173.56197916664,7837.8349609375,29876.150390625
65,186075.1203125,173346.75,29876.150390625
66,180874.98345012887,177664.015625,29876.150390625
67,178947.00130208328,29423.0390625,29876.150390625
68,175138.47966145835,170589.265625,29876.150390625
69,175501.0471875,159610.40625,29876.150390625
70,171377.90520833337,84119.90625,29876.150390625
71,171709.30518229163,212361.46875,29876.150390625
72,165606.1180208333,186182.859375,29876.150390625
73,165197.6352799479,124031.390625,29876.150390625
74,165169.35341145835,173941.234375,29876.150390625
75,165000.70929036458,-0.0,29876.150390625
76,164174.38908854168,160115.296875,29876.150390625
77,162222.61778645837,154871.8125,29876.150390625
78,170168.28226562493,199137.296875,29876.150390625
79,171738.09705729163,142576.0625,29876.150390625
80,175486.716171875,54734.1796875,29876.150390625
81,176497.45947916663,204694.375,29876.150390625
82,180908.36239583328,138317.71875,29876.150390625
83,181488.4648177084,68023.5859375,29876.150390625
84,197917.53607253087,257189.84375,29876.150390625
85,196532.89557291663,261740.59375,29876.150390625
86,187991.79302083328,81247.4609375,29876.150390625
87,188969.22708333333,260733.546875,29876.150390625
88,186840.45385416667,140737.53125,29876.150390625
89,191653.14661458333,236239.28125,29876.150390625
90,193183.77135416667,312808.34375,29876.150390625
91,184758.12244791663,136123.546875,29876.150390625
92,178937.4003125,173665.421875,29876.150390625
93,180694.01619791667,145964.578125,29876.150390625
94,180773.598125,96525.1328125,29876.150390625
95,176479.60436197915,220868.328125,29876.150390625
96,176024.40177083333,85897.796875,29876.150390625
97,173655.2090625,146189.203125,29876.150390625
98,177743.75270833337,92012.46875,29876.150390625
99,167421.09692708333,142765.578125,29876.150390625
100,165783.27875,188411.46875,29876.150390625
101,165809.37682291667,129970.875,29876.150390625
102,167506.73786458332,168416.75,29876.150390625
103,170578.38067708333,158013.9375,29876.150390625
104,170185.35666666663,36663.484375,29876.150390625
105,174822.06125,198499.046875,29876.150390625
106,179347.77864583337,145199.671875,29876.150390625
107,176813.5673828125,220967.3125,29876.150390625
108,178965.4003125,77202.6484375,29876.150390625
109,180954.50333333333,40957.01171875,29876.150390625
110,183257.38791666663,79449.84375,29876.150390625
111,174420.57463541668,133392.84375,29876.150390625
112,169076.10333333333,261958.390625,29876.150390625
113,172515.48854166668,133028.03125,29876.150390625
114,175740.4730208333,-0.0,29876.150390625
115,181097.56458333333,156479.921875,29876.150390625
116,180380.5806770833,247291.25,29876.150390625
117,182334.82328125,199573.375,29876.150390625
118,182504.01109375,214424.484375,29876.150390625
119,184720.80553385415,181813.53125,29876.150390625
120,183139.758125,247465.109375,29876.150390625
121,178431.27265625,137910.453125,29876.150390625
122,182826.30828125,124071.140625,29876.150390625
123,184339.70010416667,197754.578125,29876.150390625
124,183839.61083333328,196363.890625,29876.150390625
125,186191.65510416665,225631.6875,29876.150390625
126,182956.02416666667,172675.84375,29876.150390625
127,183957.20109375,126666.75,29876.150390625
128,184657.98489583333,119548.8125,29876.150390625
129,186632.2190625,181228.703125,29876.150390625
130,184932.90463541663,199881.859375,29876.150390625
131,192019.412890625,180683.375,29876.150390625
132,188301.07328125,-0.0,29876.150390625
133,192530.10692708328,214841.234375,29876.150390625
134,185913.284375,31139.4453125,29876.150390625
135,170838.67328125,81822.40625,29876.150390625
136,166732.64020833332,149456.953125,29876.150390625
137,166634.41005208335,82950.4765625,29876.150390625
