,acts,preds,hold_out_loss
0,101143.45096355,98910.953125,30452.6015625
1,101940.75686523998,21701.517578125,30452.6015625
2,99814.99216147664,28855.765625,30452.6015625
3,99215.02249022252,109217.3359375,30452.6015625
4,97292.75263021,37162.56640625,30452.6015625
5,102665.43912760164,43782.953125,30452.6015625
6,101813.39561199,10805.2978515625,30452.6015625
7,102178.92285156665,104353.6484375,30452.6015625
8,103662.400481775,62103.234375,30452.6015625
9,100177.839492185,26756.14453125,30452.6015625
10,101679.06794270666,105961.875,30452.6015625
11,100192.84326825329,106256.1171875,30452.6015625
12,101479.12626301502,110365.03125,30452.6015625
13,103482.02615886623,79563.609375,30452.6015625
14,104411.15822916669,127905.8359375,30452.6015625
15,103364.46876953793,112514.703125,30452.6015625
16,104949.02490885666,94192.546875,30452.6015625
17,106925.63084637665,91894.1484375,30452.6015625
18,107770.63898586649,54441.4296875,30452.6015625
19,109963.92738282,75877.3359375,30452.6015625
20,107865.71760417832,69697.2890625,30452.6015625
21,112382.81138021164,105738.640625,30452.6015625
22,113248.83041666663,54084.9296875,30452.6015625
23,112515.17766926836,32817.41796875,30452.6015625
24,122053.36406249332,84731.9609375,30452.6015625
25,121950.87493490164,68496.5234375,30452.6015625
26,125100.15278646669,-0.0,30452.6015625
27,124106.31162759336,85734.421875,30452.6015625
28,137638.40151041336,54133.6171875,30452.6015625
29,133892.686002595,64134.80078125,30452.6015625
30,135370.49764325167,124917.171875,30452.6015625
31,136708.88149739665,60652.5390625,30452.6015625
32,142098.10226559668,39484.02734375,30452.6015625
33,146892.60743491002,104718.9296875,30452.6015625
34,152642.96359375,130902.53125,30452.6015625
35,162779.5511197917,53311.82421875,30452.6015625
36,166839.1691666667,40056.75,30452.6015625
37,171200.853515625,125619.984375,30452.6015625
38,168601.15044270837,72685.7734375,30452.6015625
39,173302.22080729168,151078.734375,30452.6015625
40,170149.85515625,55851.1484375,30452.6015625
41,174705.7356640633,128534.734375,30452.6015625
42,174795.1396751324,76085.9140625,30452.6015625
43,176751.85697916665,100487.7265625,30452.6015625
44,177467.49856770833,122298.9140625,30452.6015625
45,178343.92195312495,135914.5625,30452.6015625
46,179278.79895833333,59559.296875,30452.6015625
47,180094.69618954317,116595.1875,30452.6015625
48,189970.90010416665,39624.15625,30452.6015625
49,186954.4969466146,98600.34375,30452.6015625
50,186145.391875,84974.3828125,30452.6015625
51,195530.300703125,156750.6875,30452.6015625
52,187855.6323958333,101587.9296875,30452.6015625
53,193359.26640625,136406.875,30452.6015625
54,190723.84338541672,70988.2578125,30452.6015625
55,191542.37414196046,101678.140625,30452.6015625
56,188777.67497395835,11038.6591796875,30452.6015625
57,190153.05122395832,172236.5625,30452.6015625
58,191468.62244791663,98098.75,30452.6015625
59,188155.63338541664,-0.0,30452.6015625
60,189113.13026041663,173522.59375,30452.6015625
61,184850.42954427085,96733.90625,30452.6015625
62,188326.99763020832,134512.09375,30452.6015625
63,189329.40776041668,159882.09375,30452.6015625
64,182173.56197916664,5037.123046875,30452.6015625
65,186075.1203125,175126.59375,30452.6015625
66,180874.98345012887,177734.265625,30452.6015625
67,178947.00130208328,28843.4140625,30452.6015625
68,175138.47966145835,169444.3125,30452.6015625
69,175501.0471875,160475.671875,30452.6015625
70,171377.90520833337,81962.15625,30452.6015625
71,171709.30518229163,213442.03125,30452.6015625
72,165606.1180208333,187581.453125,30452.6015625
73,165197.6352799479,121334.59375,30452.6015625
74,165169.35341145835,174592.46875,30452.6015625
