,acts,preds,hold_out_loss
0,101143.45096355,99771.9140625,29865.337890625
1,101940.75686523998,22617.587890625,29865.337890625
2,99814.99216147664,30331.353515625,29865.337890625
3,99215.02249022252,107673.625,29865.337890625
4,97292.75263021,38310.91796875,29865.337890625
5,102665.43912760164,44839.92578125,29865.337890625
6,101813.39561199,12354.7900390625,29865.337890625
7,102178.92285156665,103858.5078125,29865.337890625
8,103662.400481775,63099.5390625,29865.337890625
9,100177.839492185,27378.576171875,29865.337890625
10,101679.06794270666,104647.9921875,29865.337890625
11,100192.84326825329,104587.625,29865.337890625
12,101479.12626301502,109899.7890625,29865.337890625
13,103482.02615886623,81201.6328125,29865.337890625
14,104411.15822916669,126079.1640625,29865.337890625
15,103364.46876953793,111437.84375,29865.337890625
16,104949.02490885666,95503.0625,29865.337890625
17,106925.63084637665,94180.6796875,29865.337890625
18,107770.63898586649,55994.0390625,29865.337890625
19,109963.92738282,77922.765625,29865.337890625
20,107865.71760417832,70617.5859375,29865.337890625
21,112382.81138021164,104195.265625,29865.337890625
22,113248.83041666663,54702.7109375,29865.337890625
23,112515.17766926836,33793.265625,29865.337890625
24,122053.36406249332,85758.0546875,29865.337890625
25,121950.87493490164,70619.0234375,29865.337890625
26,125100.15278646669,-0.0,29865.337890625
27,124106.31162759336,88179.0546875,29865.337890625
28,137638.40151041336,55504.88671875,29865.337890625
29,133892.686002595,65747.234375,29865.337890625
30,135370.49764325167,123961.2734375,29865.337890625
31,136708.88149739665,62062.7890625,29865.337890625
32,142098.10226559668,41176.30859375,29865.337890625
33,146892.60743491002,104955.3515625,29865.337890625
34,152642.96359375,128789.6328125,29865.337890625
35,162779.5511197917,55403.23046875,29865.337890625
36,166839.1691666667,42100.5625,29865.337890625
37,171200.853515625,124978.6875,29865.337890625
38,168601.15044270837,74947.953125,29865.337890625
39,173302.22080729168,149717.609375,29865.337890625
40,170149.85515625,57235.33984375,29865.337890625
41,174705.7356640633,127853.5625,29865.337890625
42,174795.1396751324,77746.046875,29865.337890625
43,176751.85697916665,101566.46875,29865.337890625
44,177467.49856770833,125017.1796875,29865.337890625
45,178343.92195312495,134452.15625,29865.337890625
46,179278.79895833333,61600.125,29865.337890625
47,180094.69618954317,118120.4375,29865.337890625
48,189970.90010416665,41212.28125,29865.337890625
49,186954.4969466146,100342.6796875,29865.337890625
50,186145.391875,87179.9296875,29865.337890625
51,195530.300703125,155152.796875,29865.337890625
52,187855.6323958333,104323.6640625,29865.337890625
53,193359.26640625,138517.625,29865.337890625
54,190723.84338541672,73047.7890625,29865.337890625
55,191542.37414196046,104172.7421875,29865.337890625
56,188777.67497395835,13236.4091796875,29865.337890625
57,190153.05122395832,169130.6875,29865.337890625
58,191468.62244791663,101112.7421875,29865.337890625
59,188155.63338541664,-0.0,29865.337890625
60,189113.13026041663,173141.640625,29865.337890625
61,184850.42954427085,99884.9921875,29865.337890625
62,188326.99763020832,136545.25,29865.337890625
63,189329.40776041668,160424.234375,29865.337890625
64,182173.56197916664,7896.18310546875,29865.337890625
65,186075.1203125,173298.109375,29865.337890625
66,180874.98345012887,177658.65625,29865.337890625
67,178947.00130208328,29432.44140625,29865.337890625
68,175138.47966145835,170600.15625,29865.337890625
69,175501.0471875,159575.625,29865.337890625
70,171377.90520833337,84160.4609375,29865.337890625
71,171709.30518229163,212335.484375,29865.337890625
72,165606.1180208333,186156.1875,29865.337890625
73,165197.6352799479,124078.1640625,29865.337890625
74,165169.35341145835,173918.09375,29865.337890625
75,165000.70929036458,-0.0,29865.337890625
76,164174.38908854168,160091.65625,29865.337890625
77,162222.61778645837,154843.984375,29865.337890625
78,170168.28226562493,199101.125,29865.337890625
79,171738.09705729163,142633.921875,29865.337890625
80,175486.716171875,54735.81640625,29865.337890625
81,176497.45947916663,204668.796875,29865.337890625
82,180908.36239583328,138380.015625,29865.337890625
83,181488.4648177084,68080.578125,29865.337890625
84,197917.53607253087,257133.171875,29865.337890625
85,196532.89557291663,261728.171875,29865.337890625
86,187991.79302083328,81293.9765625,29865.337890625
87,188969.22708333333,260666.1875,29865.337890625
88,186840.45385416667,140754.0625,29865.337890625
89,191653.14661458333,236188.71875,29865.337890625
90,193183.77135416667,312777.0,29865.337890625
91,184758.12244791663,136155.15625,29865.337890625
92,178937.4003125,173629.671875,29865.337890625
93,180694.01619791667,146013.15625,29865.337890625
94,180773.598125,96547.9140625,29865.337890625
95,176479.60436197915,220795.296875,29865.337890625
96,176024.40177083333,85930.0,29865.337890625
97,173655.2090625,146229.015625,29865.337890625
98,177743.75270833337,92052.5625,29865.337890625
99,167421.09692708333,142772.703125,29865.337890625
100,165783.27875,188381.125,29865.337890625
101,165809.37682291667,130035.1171875,29865.337890625
