,acts,preds,hold_out_loss
0,101143.45096355,99314.140625,30249.767578125
1,101940.75686523998,21996.55859375,30249.767578125
2,99814.99216147664,29357.8125,30249.767578125
3,99215.02249022252,108757.515625,30249.767578125
4,97292.75263021,37553.00390625,30249.767578125
5,102665.43912760164,44131.9921875,30249.767578125
6,101813.39561199,11293.435546875,30249.767578125
7,102178.92285156665,104281.625,30249.767578125
8,103662.400481775,62448.42578125,30249.767578125
9,100177.839492185,26967.93359375,30249.767578125
10,101679.06794270666,105587.03125,30249.767578125
11,100192.84326825329,105779.640625,30249.767578125
12,101479.12626301502,110303.3671875,30249.767578125
13,103482.02615886623,80117.234375,30249.767578125
14,104411.15822916669,127350.109375,30249.767578125
15,103364.46876953793,112213.9765625,30249.767578125
16,104949.02490885666,94670.1484375,30249.767578125
17,106925.63084637665,92673.8515625,30249.767578125
18,107770.63898586649,54981.2734375,30249.767578125
19,109963.92738282,76576.0546875,30249.767578125
20,107865.71760417832,70041.0546875,30249.767578125
21,112382.81138021164,105271.5546875,30249.767578125
22,113248.83041666663,54291.7109375,30249.767578125
23,112515.17766926836,33147.7265625,30249.767578125
24,122053.36406249332,85081.5,30249.767578125
25,121950.87493490164,69204.0234375,30249.767578125
26,125100.15278646669,-0.0,30249.767578125
27,124106.31162759336,86555.4296875,30249.767578125
28,137638.40151041336,54595.52734375,30249.767578125
29,133892.686002595,64674.15625,30249.767578125
30,135370.49764325167,124614.59375,30249.767578125
31,136708.88149739665,61120.83984375,30249.767578125
32,142098.10226559668,40031.53515625,30249.767578125
33,146892.60743491002,104851.8671875,30249.767578125
34,152642.96359375,130241.5625,30249.767578125
35,162779.5511197917,53996.27734375,30249.767578125
36,166839.1691666667,40729.83203125,30249.767578125
37,171200.853515625,125457.7109375,30249.767578125
38,168601.15044270837,73441.0078125,30249.767578125
39,173302.22080729168,150660.5,30249.767578125
40,170149.85515625,56320.34375,30249.767578125
41,174705.7356640633,128344.15625,30249.767578125
42,174795.1396751324,76653.5546875,30249.767578125
43,176751.85697916665,100859.703125,30249.767578125
44,177467.49856770833,123331.5078125,30249.767578125
45,178343.92195312495,135505.8125,30249.767578125
46,179278.79895833333,60255.5859375,30249.767578125
47,180094.69618954317,117181.2265625,30249.767578125
48,189970.90010416665,40157.61328125,30249.767578125
49,186954.4969466146,99167.6171875,30249.767578125
50,186145.391875,85709.3515625,30249.767578125
51,195530.300703125,156274.734375,30249.767578125
52,187855.6323958333,102482.75,30249.767578125
53,193359.26640625,137138.640625,30249.767578125
54,190723.84338541672,71694.7421875,30249.767578125
55,191542.37414196046,102517.03125,30249.767578125
56,188777.67497395835,11794.38671875,30249.767578125
57,190153.05122395832,171250.9375,30249.767578125
58,191468.62244791663,99119.125,30249.767578125
59,188155.63338541664,-0.0,30249.767578125
60,189113.13026041663,173497.6875,30249.767578125
61,184850.42954427085,97785.984375,30249.767578125
62,188326.99763020832,135215.671875,30249.767578125
63,189329.40776041668,160249.703125,30249.767578125
64,182173.56197916664,5971.4169921875,30249.767578125
65,186075.1203125,174636.78125,30249.767578125
66,180874.98345012887,177745.0625,30249.767578125
67,178947.00130208328,29053.87109375,30249.767578125
68,175138.47966145835,169955.53125,30249.767578125
69,175501.0471875,160351.75,30249.767578125
70,171377.90520833337,82726.0703125,30249.767578125
71,171709.30518229163,213132.703125,30249.767578125
72,165606.1180208333,187117.921875,30249.767578125
73,165197.6352799479,122303.1875,30249.767578125
74,165169.35341145835,174460.375,30249.767578125
75,165000.70929036458,-0.0,30249.767578125
76,164174.38908854168,160393.140625,30249.767578125
77,162222.61778645837,155475.84375,30249.767578125
78,170168.28226562493,200238.125,30249.767578125
79,171738.09705729163,140517.0,30249.767578125
80,175486.716171875,54565.2578125,30249.767578125
81,176497.45947916663,205423.359375,30249.767578125
82,180908.36239583328,136304.78125,30249.767578125
83,181488.4648177084,66079.703125,30249.767578125
84,197917.53607253087,258761.890625,30249.767578125
85,196532.89557291663,262201.625,30249.767578125
86,187991.79302083328,79677.2734375,30249.767578125
87,188969.22708333333,262769.3125,30249.767578125
88,186840.45385416667,140035.171875,30249.767578125
89,191653.14661458333,237876.390625,30249.767578125
90,193183.77135416667,313775.40625,30249.767578125
91,184758.12244791663,134972.328125,30249.767578125
92,178937.4003125,174566.96875,30249.767578125
93,180694.01619791667,144358.109375,30249.767578125
94,180773.598125,95713.515625,30249.767578125
95,176479.60436197915,223016.203125,30249.767578125
96,176024.40177083333,84768.1484375,30249.767578125
97,173655.2090625,144718.203125,30249.767578125
98,177743.75270833337,90718.6015625,30249.767578125
99,167421.09692708333,142340.15625,30249.767578125
100,165783.27875,189292.671875,30249.767578125
101,165809.37682291667,127873.734375,30249.767578125
102,167506.73786458332,166578.140625,30249.767578125
103,170578.38067708333,156102.5,30249.767578125
104,170185.35666666663,34549.7265625,30249.767578125
105,174822.06125,198845.109375,30249.767578125
