,acts,preds,hold_out_loss
0,101143.45096355,86135.203125,35355.33984375
1,101940.75686523998,13580.177734375,35355.33984375
2,99814.99216147664,17786.873046875,35355.33984375
3,99215.02249022252,108636.7109375,35355.33984375
4,97292.75263021,27328.837890625,35355.33984375
5,102665.43912760164,35419.3046875,35355.33984375
6,101813.39561199,3121.389404296875,35355.33984375
7,102178.92285156665,92798.0390625,35355.33984375
8,103662.400481775,54058.29296875,35355.33984375
9,100177.839492185,22202.33203125,35355.33984375
10,101679.06794270666,100374.140625,35355.33984375
11,100192.84326825329,103389.2578125,35355.33984375
12,101479.12626301502,96931.2890625,35355.33984375
13,103482.02615886623,65494.13671875,35355.33984375
14,104411.15822916669,129482.625,35355.33984375
15,103364.46876953793,107510.3125,35355.33984375
16,104949.02490885666,81994.65625,35355.33984375
17,106925.63084637665,74032.6328125,35355.33984375
18,107770.63898586649,41298.13671875,35355.33984375
19,109963.92738282,59514.3046875,35355.33984375
20,107865.71760417832,58490.0859375,35355.33984375
21,112382.81138021164,104631.0859375,35355.33984375
22,113248.83041666663,47764.47265625,35355.33984375
23,112515.17766926836,25303.580078125,35355.33984375
24,122053.36406249332,74854.6015625,35355.33984375
25,121950.87493490164,53614.05078125,35355.33984375
26,125100.15278646669,-0.0,35355.33984375
27,124106.31162759336,66703.5234375,35355.33984375
28,137638.40151041336,44322.65234375,35355.33984375
29,133892.686002595,49632.08203125,35355.33984375
30,135370.49764325167,124054.3671875,35355.33984375
31,136708.88149739665,49078.30859375,35355.33984375
32,142098.10226559668,30289.044921875,35355.33984375
33,146892.60743491002,98511.0,35355.33984375
34,152642.96359375,133256.15625,35355.33984375
35,162779.5511197917,39010.80859375,35355.33984375
36,166839.1691666667,26577.365234375,35355.33984375
37,171200.853515625,118803.703125,35355.33984375
38,168601.15044270837,55529.44140625,35355.33984375
39,173302.22080729168,150154.03125,35355.33984375
40,170149.85515625,45594.62890625,35355.33984375
41,174705.7356640633,122660.734375,35355.33984375
42,174795.1396751324,63406.17578125,35355.33984375
43,176751.85697916665,88999.859375,35355.33984375
44,177467.49856770833,97413.984375,35355.33984375
45,178343.92195312495,130825.5,35355.33984375
46,179278.79895833333,43824.81640625,35355.33984375
47,180094.69618954317,97679.3984375,35355.33984375
48,189970.90010416665,28913.201171875,35355.33984375
49,186954.4969466146,84767.53125,35355.33984375
50,186145.391875,69621.9375,35355.33984375
51,195530.300703125,152799.71875,35355.33984375
52,187855.6323958333,83484.8125,35355.33984375
53,193359.26640625,115538.9453125,35355.33984375
54,190723.84338541672,52156.83203125,35355.33984375
55,191542.37414196046,81110.65625,35355.33984375
56,188777.67497395835,-0.0,35355.33984375
57,190153.05122395832,177036.96875,35355.33984375
58,191468.62244791663,71678.7734375,35355.33984375
59,188155.63338541664,-0.0,35355.33984375
60,189113.13026041663,155725.421875,35355.33984375
61,184850.42954427085,74116.3046875,35355.33984375
62,188326.99763020832,115295.78125,35355.33984375
63,189329.40776041668,139516.28125,35355.33984375
64,182173.56197916664,-0.0,35355.33984375
65,186075.1203125,165473.03125,35355.33984375
66,180874.98345012887,168998.8125,35355.33984375
67,178947.00130208328,23326.583984375,35355.33984375
68,175138.47966145835,140082.28125,35355.33984375
69,175501.0471875,139656.625,35355.33984375
70,171377.90520833337,61587.26171875,35355.33984375
71,171709.30518229163,205505.421875,35355.33984375
72,165606.1180208333,185800.3125,35355.33984375
73,165197.6352799479,98647.421875,35355.33984375
74,165169.35341145835,163509.390625,35355.33984375
75,165000.70929036458,-0.0,35355.33984375
76,164174.38908854168,140507.203125,35355.33984375
77,162222.61778645837,141427.140625,35355.33984375
78,170168.28226562493,199602.046875,35355.33984375
79,171738.09705729163,112454.890625,35355.33984375
80,175486.716171875,48561.15234375,35355.33984375
81,176497.45947916663,195334.515625,35355.33984375
82,180908.36239583328,114617.2421875,35355.33984375
83,181488.4648177084,42312.375,35355.33984375
84,197917.53607253087,253018.21875,35355.33984375
85,196532.89557291663,263450.125,35355.33984375
86,187991.79302083328,57513.2734375,35355.33984375
87,188969.22708333333,261923.421875,35355.33984375
88,186840.45385416667,123050.609375,35355.33984375
89,191653.14661458333,243488.4375,35355.33984375
90,193183.77135416667,305253.0,35355.33984375
91,184758.12244791663,110853.3125,35355.33984375
92,178937.4003125,160465.21875,35355.33984375
93,180694.01619791667,120623.0625,35355.33984375
94,180773.598125,80395.5703125,35355.33984375
95,176479.60436197915,225773.421875,35355.33984375
96,176024.40177083333,65989.84375,35355.33984375
97,173655.2090625,119492.8671875,35355.33984375
98,177743.75270833337,71211.5078125,35355.33984375
99,167421.09692708333,125753.3359375,35355.33984375
100,165783.27875,185952.140625,35355.33984375
101,165809.37682291667,106106.09375,35355.33984375
102,167506.73786458332,141844.390625,35355.33984375
103,170578.38067708333,128492.84375,35355.33984375
104,170185.35666666663,10048.5419921875,35355.33984375
105,174822.06125,169491.71875,35355.33984375
106,179347.77864583337,114486.5859375,35355.33984375
107,176813.5673828125,227479.21875,35355.33984375
108,178965.4003125,60175.578125,35355.33984375
109,180954.50333333333,19277.771484375,35355.33984375
110,183257.38791666663,63091.31640625,35355.33984375
111,174420.57463541668,120574.234375,35355.33984375
112,169076.10333333333,264739.90625,35355.33984375
113,172515.48854166668,113490.1796875,35355.33984375
114,175740.4730208333,-0.0,35355.33984375
115,181097.56458333333,117718.8828125,35355.33984375
116,180380.5806770833,252309.21875,35355.33984375
117,182334.82328125,164572.46875,35355.33984375
118,182504.01109375,209169.671875,35355.33984375
119,184720.80553385415,157017.0625,35355.33984375
120,183139.758125,245414.09375,35355.33984375
121,178431.27265625,105312.6875,35355.33984375
122,182826.30828125,93989.65625,35355.33984375
123,184339.70010416667,194356.546875,35355.33984375
124,183839.61083333328,196565.921875,35355.33984375
125,186191.65510416665,216815.765625,35355.33984375
126,182956.02416666667,149207.078125,35355.33984375
127,183957.20109375,92963.1875,35355.33984375
128,184657.98489583333,102445.09375,35355.33984375
129,186632.2190625,174337.5625,35355.33984375
130,184932.90463541663,201070.75,35355.33984375
131,192019.412890625,181465.8125,35355.33984375
132,188301.07328125,-0.0,35355.33984375
133,192530.10692708328,211435.828125,35355.33984375
134,185913.284375,15304.404296875,35355.33984375
135,170838.67328125,57272.7109375,35355.33984375
136,166732.64020833332,127938.421875,35355.33984375
137,166634.41005208335,60856.2734375,35355.33984375
138,166715.87802083333,158604.34375,35355.33984375
139,160800.34713541667,96804.171875,35355.33984375
140,164899.09927083337,121919.46875,35355.33984375
141,164974.10270833335,35026.4375,35355.33984375
142,165586.94244791663,58555.76171875,35355.33984375
143,161734.55345052082,77018.140625,35355.33984375
144,163535.74989583335,215036.375,35355.33984375
145,168411.07479166667,85828.9140625,35355.33984375
146,157493.95046875,6990.11669921875,35355.33984375
147,156637.54875,54910.08984375,35355.33984375
148,152934.86376463211,17797.23046875,35355.33984375
149,156834.20885416667,77859.6640625,35355.33984375
150,153689.4527604167,111668.15625,35355.33984375
151,152000.15984375,121931.859375,35355.33984375
152,151892.03125,116941.21875,35355.33984375
153,153553.2096875,29872.4921875,35355.33984375
154,155544.99036458333,152956.5625,35355.33984375
155,157518.716015625,155011.421875,35355.33984375
156,155705.6175520833,136974.46875,35355.33984375
157,154298.1653125,16520.263671875,35355.33984375
158,157402.23151041663,94723.6796875,35355.33984375
159,153510.354375,52627.0546875,35355.33984375
160,150783.85010416663,150200.296875,35355.33984375
161,150552.4315625,107261.3828125,35355.33984375
162,146923.31229166663,60211.4140625,35355.33984375
163,142137.55104166668,105237.5625,35355.33984375
164,148023.0934375,19454.205078125,35355.33984375
165,147029.7503645833,108233.84375,35355.33984375
166,147995.30848958335,34754.390625,35355.33984375
167,140062.648828125,105719.8984375,35355.33984375
168,141175.69109375,89314.2421875,35355.33984375
169,132021.80669271332,81826.78125,35355.33984375
170,135494.69015625,50033.6015625,35355.33984375
171,133302.11153643005,37369.3984375,35355.33984375
172,129689.3043739766,-0.0,35355.33984375
173,131483.17770832335,122840.328125,35355.33984375
174,131663.98143230993,67829.3515625,35355.33984375
175,130384.88916665336,-0.0,35355.33984375
176,130481.92299479664,137834.90625,35355.33984375
177,131177.13442708337,42663.92578125,35355.33984375
178,132617.48486978665,80393.2109375,35355.33984375
179,129733.44752604164,87073.4453125,35355.33984375
180,128558.13489585002,89870.59375,35355.33984375
181,129103.19348956006,72631.390625,35355.33984375
182,124857.06065103,128501.34375,35355.33984375
183,125493.85864583332,102353.1640625,35355.33984375
184,131153.31684895663,88778.8125,35355.33984375
185,124748.53247395669,2308.259765625,35355.33984375
186,123986.66526040336,107631.6953125,35355.33984375
187,125116.79802082668,118603.8515625,35355.33984375
188,118957.62664066332,38618.04296875,35355.33984375
189,121684.53669272664,43140.875,35355.33984375
190,124405.44653646332,15600.70703125,35355.33984375
191,122919.6127278417,85676.125,35355.33984375
192,124399.69205728002,174284.765625,35355.33984375
193,129118.03502602672,101366.265625,35355.33984375
194,124435.58065103668,62492.62890625,35355.33984375
195,121604.97471356332,-0.0,35355.33984375
196,122686.31691576926,106289.3359375,35355.33984375
197,121011.71088544662,8139.06640625,35355.33984375
198,119433.47786458331,25808.66796875,35355.33984375
199,121992.82190104664,73507.859375,35355.33984375
200,117729.23598957335,118358.875,35355.33984375
201,118658.03893229332,123059.921875,35355.33984375
202,122851.99348959,-0.0,35355.33984375
203,120593.36256509586,49954.9921875,35355.33984375
204,120315.17117186006,100417.8203125,35355.33984375
205,120842.20986981994,87496.7421875,35355.33984375
206,119533.06846351008,51220.76953125,35355.33984375
207,123291.54518230337,26757.791015625,35355.33984375
208,125038.94627602336,101360.3359375,35355.33984375
209,123595.2046353834,79441.71875,35355.33984375
210,124397.95690105663,24707.2109375,35355.33984375
211,123507.84817709331,21439.177734375,35355.33984375
212,122017.31536459332,39365.91796875,35355.33984375
213,124052.14486981998,24170.62890625,35355.33984375
214,130373.86140625663,50832.234375,35355.33984375
215,125943.75986332078,75604.359375,35355.33984375
216,122233.01669274994,78746.5703125,35355.33984375
217,126435.61208331006,74456.890625,35355.33984375
218,126763.24221357328,95432.84375,35355.33984375
219,121438.77330728337,67117.0859375,35355.33984375
220,119417.09083333006,86027.0078125,35355.33984375
221,123986.85179690665,37788.03515625,35355.33984375
222,121882.84914060668,41418.34375,35355.33984375
223,118997.53020833664,40316.484375,35355.33984375
224,119135.81328125668,48356.58984375,35355.33984375
225,119594.1476302133,24012.529296875,35355.33984375
226,118547.51205728002,7685.36572265625,35355.33984375
227,120095.0890624792,19698.931640625,35355.33984375
228,118799.09549480327,144607.984375,35355.33984375
229,111928.24908856997,6815.34423828125,35355.33984375
230,116390.50023432008,55597.94921875,35355.33984375
231,108879.89734375665,83161.5390625,35355.33984375
232,111214.34122397662,9422.576171875,35355.33984375
233,109991.84453121672,83874.3046875,35355.33984375
234,113410.55929686336,54788.12109375,35355.33984375
235,106305.86604166668,24006.490234375,35355.33984375
236,105345.51528646333,66250.9765625,35355.33984375
237,108936.22484380992,82176.9140625,35355.33984375
238,106271.23252605333,8336.1201171875,35355.33984375
239,106253.66357419171,29286.392578125,35355.33984375
240,107825.03515626332,1275.3646240234375,35355.33984375
241,108070.0812239467,14237.6103515625,35355.33984375
242,107263.07179686669,14622.5986328125,35355.33984375
243,109982.58791668,33919.0078125,35355.33984375
244,104959.91453124335,19537.19921875,35355.33984375
245,106687.93697917662,71113.546875,35355.33984375
246,110853.46135417664,67904.8125,35355.33984375
247,107436.10466150664,-0.0,35355.33984375
248,106643.20895833331,32372.9921875,35355.33984375
249,107820.15205733328,60031.25390625,35355.33984375
250,109438.88942706666,49299.87890625,35355.33984375
251,104494.88863926672,25152.28125,35355.33984375
252,105318.56273435334,50767.34765625,35355.33984375
253,113523.24122394336,105892.6484375,35355.33984375
254,109086.34023436332,63285.90234375,35355.33984375
255,105881.75281248668,87138.75,35355.33984375
256,105552.08315104998,74123.3984375,35355.33984375
257,109003.46703125,47702.58203125,35355.33984375
258,108152.95414066328,-0.0,35355.33984375
259,107998.52223959334,41830.88671875,35355.33984375
260,111982.88309895336,40656.8671875,35355.33984375
261,108258.49786457668,127930.8671875,35355.33984375
262,104683.17687499669,106437.8125,35355.33984375
263,102739.68417966668,82336.9921875,35355.33984375
264,109169.77067708664,50263.171875,35355.33984375
265,106317.86929688,116342.3515625,35355.33984375
266,102852.18515622332,51427.77734375,35355.33984375
267,101698.11940104664,6925.765625,35355.33984375
268,96966.69085937002,48196.98828125,35355.33984375
269,100026.6374478967,68125.4765625,35355.33984375
270,102770.11250000332,49839.6328125,35355.33984375
271,109243.55171876666,49876.7109375,35355.33984375
272,103528.39591144334,51777.60546875,35355.33984375
273,102533.04895833672,95915.0546875,35355.33984375
274,104261.99559899664,77846.25,35355.33984375
275,103843.268424475,17642.515625,35355.33984375
276,102833.90796878329,87784.609375,35355.33984375
277,106395.90398439996,-0.0,35355.33984375
