,acts,preds,hold_out_loss
0,101143.45096355,99777.5390625,29878.0703125
1,101940.75686523998,22593.3671875,29878.0703125
2,99814.99216147664,30298.439453125,29878.0703125
3,99215.02249022252,107715.7265625,29878.0703125
4,97292.75263021,38284.7734375,29878.0703125
5,102665.43912760164,44814.1328125,29878.0703125
6,101813.39561199,12314.9755859375,29878.0703125
7,102178.92285156665,103881.421875,29878.0703125
8,103662.400481775,63078.1015625,29878.0703125
9,100177.839492185,27365.529296875,29878.0703125
10,101679.06794270666,104685.1953125,29878.0703125
11,100192.84326825329,104636.1796875,29878.0703125
12,101479.12626301502,109920.9609375,29878.0703125
13,103482.02615886623,81163.5625,29878.0703125
14,104411.15822916669,126127.203125,29878.0703125
15,103364.46876953793,111469.265625,29878.0703125
16,104949.02490885666,95480.3046875,29878.0703125
17,106925.63084637665,94130.125,29878.0703125
18,107770.63898586649,55960.94921875,29878.0703125
19,109963.92738282,77876.96875,29878.0703125
20,107865.71760417832,70601.0625,29878.0703125
21,112382.81138021164,104235.6484375,29878.0703125
22,113248.83041666663,54688.0546875,29878.0703125
23,112515.17766926836,33771.1171875,29878.0703125
24,122053.36406249332,85733.953125,29878.0703125
25,121950.87493490164,70569.21875,29878.0703125
26,125100.15278646669,-0.0,29878.0703125
27,124106.31162759336,88122.578125,29878.0703125
28,137638.40151041336,55473.66015625,29878.0703125
29,133892.686002595,65708.65625,29878.0703125
30,135370.49764325167,123984.265625,29878.0703125
31,136708.88149739665,62028.43359375,29878.0703125
32,142098.10226559668,41134.734375,29878.0703125
33,146892.60743491002,104956.5390625,29878.0703125
34,152642.96359375,128842.453125,29878.0703125
35,162779.5511197917,55351.6171875,29878.0703125
36,166839.1691666667,42051.3671875,29878.0703125
37,171200.853515625,124998.75,29878.0703125
38,168601.15044270837,74894.421875,29878.0703125
39,173302.22080729168,149752.6875,29878.0703125
40,170149.85515625,57204.390625,29878.0703125
41,174705.7356640633,127872.3671875,29878.0703125
42,174795.1396751324,77709.2578125,29878.0703125
43,176751.85697916665,101542.640625,29878.0703125
44,177467.49856770833,124978.015625,29878.0703125
45,178343.92195312495,134494.84375,29878.0703125
46,179278.79895833333,61554.69921875,29878.0703125
47,180094.69618954317,118095.7890625,29878.0703125
48,189970.90010416665,41176.40625,29878.0703125
49,186954.4969466146,100298.4375,29878.0703125
50,186145.391875,87128.9140625,29878.0703125
51,195530.300703125,155195.15625,29878.0703125
52,187855.6323958333,104257.5,29878.0703125
53,193359.26640625,138471.3125,29878.0703125
54,190723.84338541672,73001.2578125,29878.0703125
55,191542.37414196046,104114.578125,29878.0703125
56,188777.67497395835,13188.8095703125,29878.0703125
57,190153.05122395832,169206.4375,29878.0703125
58,191468.62244791663,101042.734375,29878.0703125
59,188155.63338541664,-0.0,29878.0703125
60,189113.13026041663,173161.84375,29878.0703125
61,184850.42954427085,99810.875,29878.0703125
62,188326.99763020832,136499.890625,29878.0703125
63,189329.40776041668,160437.703125,29878.0703125
64,182173.56197916664,7827.56298828125,29878.0703125
65,186075.1203125,173355.09375,29878.0703125
66,180874.98345012887,177664.796875,29878.0703125
67,178947.00130208328,29421.322265625,29878.0703125
68,175138.47966145835,170587.296875,29878.0703125
69,175501.0471875,159616.40625,29878.0703125
70,171377.90520833337,84112.7421875,29878.0703125
71,171709.30518229163,212366.046875,29878.0703125
72,165606.1180208333,186187.5625,29878.0703125
73,165197.6352799479,124023.0234375,29878.0703125
74,165169.35341145835,173945.15625,29878.0703125
75,165000.70929036458,-0.0,29878.0703125
76,164174.38908854168,160119.234375,29878.0703125
77,162222.61778645837,154876.625,29878.0703125
78,170168.28226562493,199143.59375,29878.0703125
79,171738.09705729163,142565.71875,29878.0703125
80,175486.716171875,54733.796875,29878.0703125
81,176497.45947916663,204698.78125,29878.0703125
82,180908.36239583328,138306.71875,29878.0703125
83,181488.4648177084,68013.4296875,29878.0703125
84,197917.53607253087,257199.640625,29878.0703125
85,196532.89557291663,261742.609375,29878.0703125
86,187991.79302083328,81239.2421875,29878.0703125
87,188969.22708333333,260745.125,29878.0703125
88,186840.45385416667,140734.40625,29878.0703125
89,191653.14661458333,236248.15625,29878.0703125
90,193183.77135416667,312813.71875,29878.0703125
91,184758.12244791663,136117.859375,29878.0703125
92,178937.4003125,173671.5,29878.0703125
93,180694.01619791667,145955.96875,29878.0703125
94,180773.598125,96521.015625,29878.0703125
95,176479.60436197915,220880.96875,29878.0703125
96,176024.40177083333,85892.015625,29878.0703125
97,173655.2090625,146182.0625,29878.0703125
98,177743.75270833337,92005.328125,29878.0703125
99,167421.09692708333,142764.140625,29878.0703125
100,165783.27875,188416.6875,29878.0703125
101,165809.37682291667,129959.484375,29878.0703125
102,167506.73786458332,168408.640625,29878.0703125
103,170578.38067708333,158004.328125,29878.0703125
104,170185.35666666663,36652.79296875,29878.0703125
105,174822.06125,198503.78125,29878.0703125
106,179347.77864583337,145187.765625,29878.0703125
107,176813.5673828125,220977.484375,29878.0703125
108,178965.4003125,77196.8828125,29878.0703125
109,180954.50333333333,40946.2109375,29878.0703125
110,183257.38791666663,79442.484375,29878.0703125
111,174420.57463541668,133390.6875,29878.0703125
112,169076.10333333333,261968.390625,29878.0703125
113,172515.48854166668,133020.171875,29878.0703125
114,175740.4730208333,-0.0,29878.0703125
115,181097.56458333333,156464.265625,29878.0703125
116,180380.5806770833,247303.765625,29878.0703125
117,182334.82328125,199575.296875,29878.0703125
118,182504.01109375,214433.828125,29878.0703125
119,184720.80553385415,181809.875,29878.0703125
120,183139.758125,247473.34375,29878.0703125
121,178431.27265625,137897.96875,29878.0703125
122,182826.30828125,124057.8984375,29878.0703125
123,184339.70010416667,197763.9375,29878.0703125
124,183839.61083333328,196372.515625,29878.0703125
125,186191.65510416665,225633.296875,29878.0703125
126,182956.02416666667,172675.859375,29878.0703125
127,183957.20109375,126654.484375,29878.0703125
128,184657.98489583333,119544.4765625,29878.0703125
129,186632.2190625,181236.625,29878.0703125
130,184932.90463541663,199888.78125,29878.0703125
131,192019.412890625,180692.15625,29878.0703125
132,188301.07328125,-0.0,29878.0703125
133,192530.10692708328,214846.359375,29878.0703125
134,185913.284375,31132.0390625,29878.0703125
135,170838.67328125,81813.78125,29878.0703125
136,166732.64020833332,149454.484375,29878.0703125
137,166634.41005208335,82939.84375,29878.0703125
138,166715.87802083333,177117.5625,29878.0703125
139,160800.34713541667,110058.890625,29878.0703125
140,164899.09927083337,146205.8125,29878.0703125
141,164974.10270833335,49080.84375,29878.0703125
142,165586.94244791663,76402.6328125,29878.0703125
143,161734.55345052082,87995.6171875,29878.0703125
144,163535.74989583335,225150.734375,29878.0703125
145,168411.07479166667,101523.0234375,29878.0703125
146,157493.95046875,24826.26171875,29878.0703125
147,156637.54875,70795.4765625,29878.0703125
148,152934.86376463211,31814.7265625,29878.0703125
149,156834.20885416667,95237.3984375,29878.0703125
150,153689.4527604167,126733.9375,29878.0703125
151,152000.15984375,133776.484375,29878.0703125
152,151892.03125,137503.40625,29878.0703125
153,153553.2096875,55731.91015625,29878.0703125
154,155544.99036458333,151403.90625,29878.0703125
155,157518.716015625,158511.6875,29878.0703125
156,155705.6175520833,143370.625,29878.0703125
157,154298.1653125,28371.125,29878.0703125
158,157402.23151041663,108813.40625,29878.0703125
159,153510.354375,70262.234375,29878.0703125
160,150783.85010416663,148444.640625,29878.0703125
161,150552.4315625,123439.984375,29878.0703125
162,146923.31229166663,67273.2265625,29878.0703125
163,142137.55104166668,114358.1484375,29878.0703125
164,148023.0934375,31883.806640625,29878.0703125
165,147029.7503645833,119371.9765625,29878.0703125
166,147995.30848958335,47372.12109375,29878.0703125
167,140062.648828125,116509.7421875,29878.0703125
168,141175.69109375,104483.953125,29878.0703125
169,132021.80669271332,95175.421875,29878.0703125
170,135494.69015625,64174.765625,29878.0703125
171,133302.11153643005,53584.08984375,29878.0703125
172,129689.3043739766,4774.43701171875,29878.0703125
173,131483.17770832335,119461.7578125,29878.0703125
174,131663.98143230993,76663.4609375,29878.0703125
175,130384.88916665336,819.8006591796875,29878.0703125
176,130481.92299479664,140895.984375,29878.0703125
177,131177.13442708337,57865.703125,29878.0703125
178,132617.48486978665,98574.3984375,29878.0703125
179,129733.44752604164,96998.609375,29878.0703125
180,128558.13489585002,102401.6953125,29878.0703125
181,129103.19348956006,84621.9453125,29878.0703125
182,124857.06065103,131937.671875,29878.0703125
183,125493.85864583332,107593.3984375,29878.0703125
184,131153.31684895663,103245.5703125,29878.0703125
185,124748.53247395669,14497.7041015625,29878.0703125
186,123986.66526040336,113143.2421875,29878.0703125
187,125116.79802082668,122482.0546875,29878.0703125
188,118957.62664066332,51052.21875,29878.0703125
189,121684.53669272664,58045.0859375,29878.0703125
190,124405.44653646332,26009.806640625,29878.0703125
191,122919.6127278417,98400.8671875,29878.0703125
192,124399.69205728002,178271.609375,29878.0703125
193,129118.03502602672,108567.375,29878.0703125
194,124435.58065103668,78857.5546875,29878.0703125
195,121604.97471356332,8799.5400390625,29878.0703125
196,122686.31691576926,106619.453125,29878.0703125
197,121011.71088544662,14669.623046875,29878.0703125
198,119433.47786458331,37093.015625,29878.0703125
199,121992.82190104664,86174.375,29878.0703125
200,117729.23598957335,116182.6328125,29878.0703125
201,118658.03893229332,121919.609375,29878.0703125
202,122851.99348959,-0.0,29878.0703125
203,120593.36256509586,62611.0078125,29878.0703125
204,120315.17117186006,101069.046875,29878.0703125
205,120842.20986981994,98108.8046875,29878.0703125
206,119533.06846351008,65248.62890625,29878.0703125
207,123291.54518230337,33862.6953125,29878.0703125
208,125038.94627602336,103722.234375,29878.0703125
209,123595.2046353834,91841.4765625,29878.0703125
210,124397.95690105663,35182.11328125,29878.0703125
211,123507.84817709331,35362.13671875,29878.0703125
212,122017.31536459332,48252.66015625,29878.0703125
213,124052.14486981998,33821.89453125,29878.0703125
214,130373.86140625663,63187.87109375,29878.0703125
215,125943.75986332078,88400.8828125,29878.0703125
216,122233.01669274994,90298.0859375,29878.0703125
217,126435.61208331006,88501.109375,29878.0703125
218,126763.24221357328,97152.3828125,29878.0703125
219,121438.77330728337,84055.75,29878.0703125
220,119417.09083333006,94779.7109375,29878.0703125
221,123986.85179690665,46710.92578125,29878.0703125
222,121882.84914060668,51076.90234375,29878.0703125
223,118997.53020833664,48726.2421875,29878.0703125
224,119135.81328125668,60908.7265625,29878.0703125
225,119594.1476302133,31052.525390625,29878.0703125
226,118547.51205728002,16622.890625,29878.0703125
227,120095.0890624792,34459.04296875,29878.0703125
228,118799.09549480327,147528.5,29878.0703125
229,111928.24908856997,12992.0888671875,29878.0703125
230,116390.50023432008,65683.125,29878.0703125
231,108879.89734375665,91033.5859375,29878.0703125
232,111214.34122397662,15075.060546875,29878.0703125
233,109991.84453121672,94268.625,29878.0703125
234,113410.55929686336,68384.625,29878.0703125
235,106305.86604166668,30085.666015625,29878.0703125
236,105345.51528646333,84656.515625,29878.0703125
237,108936.22484380992,96559.9140625,29878.0703125
238,106271.23252605333,15272.3125,29878.0703125
239,106253.66357419171,39850.7890625,29878.0703125
240,107825.03515626332,11537.9482421875,29878.0703125
241,108070.0812239467,29591.904296875,29878.0703125
242,107263.07179686669,22809.421875,29878.0703125
243,109982.58791668,48131.87109375,29878.0703125
244,104959.91453124335,28428.63671875,29878.0703125
245,106687.93697917662,83076.65625,29878.0703125
246,110853.46135417664,80354.3359375,29878.0703125
247,107436.10466150664,-0.0,29878.0703125
248,106643.20895833331,42115.6328125,29878.0703125
249,107820.15205733328,76179.359375,29878.0703125
250,109438.88942706666,62153.93359375,29878.0703125
251,104494.88863926672,35280.3203125,29878.0703125
