,acts,preds,hold_out_loss
0,101143.45096355,99779.59375,29887.6328125
1,101940.75686523998,22575.6484375,29887.6328125
2,99814.99216147664,30273.728515625,29887.6328125
3,99215.02249022252,107747.0078125,29887.6328125
4,97292.75263021,38265.23046875,29887.6328125
5,102665.43912760164,44794.9765625,29887.6328125
6,101813.39561199,12285.3720703125,29887.6328125
7,102178.92285156665,103897.953125,29887.6328125
8,103662.400481775,63061.9765625,29887.6328125
9,100177.839492185,27355.474609375,29887.6328125
10,101679.06794270666,104712.8828125,29887.6328125
11,100192.84326825329,104671.984375,29887.6328125
12,101479.12626301502,109936.6171875,29887.6328125
13,103482.02615886623,81135.2734375,29887.6328125
14,104411.15822916669,126163.0625,29887.6328125
15,103364.46876953793,111492.625,29887.6328125
16,104949.02490885666,95462.578125,29887.6328125
17,106925.63084637665,94092.1796875,29887.6328125
18,107770.63898586649,55936.01171875,29887.6328125
19,109963.92738282,77842.7109375,29887.6328125
20,107865.71760417832,70588.3671875,29887.6328125
21,112382.81138021164,104265.9375,29887.6328125
22,113248.83041666663,54677.1484375,29887.6328125
23,112515.17766926836,33754.51953125,29887.6328125
24,122053.36406249332,85716.2265625,29887.6328125
25,121950.87493490164,70532.0859375,29887.6328125
26,125100.15278646669,-0.0,29887.6328125
27,124106.31162759336,88080.4453125,29887.6328125
28,137638.40151041336,55450.2421875,29887.6328125
29,133892.686002595,65680.0625,29887.6328125
30,135370.49764325167,124001.6796875,29887.6328125
31,136708.88149739665,62003.0390625,29887.6328125
32,142098.10226559668,41103.76171875,29887.6328125
33,146892.60743491002,104957.34375,29887.6328125
34,152642.96359375,128882.0859375,29887.6328125
35,162779.5511197917,55313.38671875,29887.6328125
36,166839.1691666667,42014.76171875,29887.6328125
37,171200.853515625,125013.7734375,29887.6328125
38,168601.15044270837,74854.5703125,29887.6328125
39,173302.22080729168,149778.859375,29887.6328125
40,170149.85515625,57181.05078125,29887.6328125
41,174705.7356640633,127886.546875,29887.6328125
42,174795.1396751324,77681.6640625,29887.6328125
43,176751.85697916665,101524.78125,29887.6328125
44,177467.49856770833,124946.6484375,29887.6328125
45,178343.92195312495,134526.5625,29887.6328125
46,179278.79895833333,61520.59765625,29887.6328125
47,180094.69618954317,118076.625,29887.6328125
48,189970.90010416665,41149.3671875,29887.6328125
49,186954.4969466146,100265.8125,29887.6328125
50,186145.391875,87090.578125,29887.6328125
51,195530.300703125,155226.921875,29887.6328125
52,187855.6323958333,104208.0390625,29887.6328125
53,193359.26640625,138436.71875,29887.6328125
54,190723.84338541672,72966.5078125,29887.6328125
55,191542.37414196046,104071.1875,29887.6328125
56,188777.67497395835,13152.8916015625,29887.6328125
57,190153.05122395832,169263.453125,29887.6328125
58,191468.62244791663,100990.7109375,29887.6328125
59,188155.63338541664,-0.0,29887.6328125
60,189113.13026041663,173176.6875,29887.6328125
61,184850.42954427085,99755.6640625,29887.6328125
62,188326.99763020832,136466.03125,29887.6328125
63,189329.40776041668,160445.921875,29887.6328125
64,182173.56197916664,7776.34033203125,29887.6328125
65,186075.1203125,173397.140625,29887.6328125
66,180874.98345012887,177669.25,29887.6328125
67,178947.00130208328,29412.625,29887.6328125
68,175138.47966145835,170577.171875,29887.6328125
