Predictions,Actual Values
0.16591300070285797,0.1534732928062817
0.1553303599357605,0.14448033117365533
0.16460497677326202,0.14175827575731142
0.1615966409444809,0.14487414806492066
0.157183438539505,0.1341871328751681
0.15833863615989685,0.1572326954254452
0.16852019727230072,0.13884262009346598
0.1603977233171463,0.13721204676169196
0.16361752152442932,0.15100898548212155
0.1548909842967987,0.1352639610168379
0.1525661200284958,0.13093529206046484
0.14595440030097961,0.13246946493374345
0.15916574001312256,0.14056622396833884
0.16176018118858337,0.13011907861772493
0.16650208830833435,0.1359832939392303
0.1672438085079193,0.1314554436488965
0.15508244931697845,0.1251284955382828
0.16189660131931305,0.1536926565875505
0.16127464175224304,0.11341493792710217
0.15681637823581696,0.14928796409854972
0.15426629781723022,0.12140252441569399
0.16851292550563812,0.1375071316627513
0.16641101241111755,0.11807557862174017
0.1824537217617035,0.1421249784441737
0.18190062046051025,0.14127118301653807
0.17714211344718933,0.13841943593520967
0.19172750413417816,0.1631030673760116
0.18262074887752533,0.13354983801738263
0.19272799789905548,0.1620174566756331
0.19561411440372467,0.17338225961266723
0.19514016807079315,0.21416732338493782
0.19907179474830627,0.21040309362643422
0.21164613962173462,0.1950580949941335
0.22143171727657318,0.22551863464865657
0.21821513772010803,0.23557787859913748
0.2204667031764984,0.29194601106912604
0.22572802007198334,0.25767506105010013
0.2382315844297409,0.25089212732801597
0.2618798017501831,0.24019436006862188
0.26559409499168396,0.24276095330418174
0.2851554751396179,0.2330255325201676
0.29108110070228577,0.254964834740017
0.3051406443119049,0.277698655058406
0.3108941614627838,0.2817947525549242
0.3241925537586212,0.2852176518317819
0.3278888463973999,0.3180820332713406
0.34137704968452454,0.3241276142593476
0.3532106876373291,0.34433410319161756
0.36400169134140015,0.3067605842642223
0.3783046007156372,0.3376490168351664
0.37914547324180603,0.3268824953050424
0.3898705542087555,0.3870703232077934
0.40144994854927063,0.4133094140885561
0.4077766239643097,0.40225761647050745
0.42396265268325806,0.43825401073593256
0.43237391114234924,0.446952183731744
0.44622713327407837,0.4552152622847026
0.45888960361480713,0.4566245757642166
0.46291399002075195,0.49781582971012256
0.4711839556694031,0.4677614945579624
0.47802335023880005,0.4508168192746736
0.4896824359893799,0.44644041966475073
0.48798036575317383,0.44544660779147655
0.5125647187232971,0.45039167547848097
0.5082782506942749,0.48532822583457674
0.5047838687896729,0.4423664456003226
0.5162639617919922,0.42898187587900033
0.5255897641181946,0.47962917511611264
0.5178977847099304,0.45744618542786125
0.5276636481285095,0.4494414135240142
0.5381709337234497,0.48726445652527156
0.5295231938362122,0.45319251996040893
0.5443254709243774,0.46454714687326876
0.5286113619804382,0.43354334263585176
0.531018853187561,0.47224295895141627
0.5321795344352722,0.5101831050407892
0.5394277572631836,0.5399239359138939
0.5285120010375977,0.5144372597143276
0.5390644073486328,0.4951065285618392
0.537710428237915,0.4994258999453242
0.5340840220451355,0.4779401207893788
0.5284080505371094,0.48635776699861527
0.5158379673957825,0.5060352595547606
0.5183290243148804,0.5142972977436846
0.5309054255485535,0.47172714117971554
0.5109824538230896,0.4811386382361484
0.511774480342865,0.475450243863272
0.5079252123832703,0.49169269020077305
0.5161007046699524,0.51117506659065
0.5077565312385559,0.5007163435884039
0.499418169260025,0.49513395473991323
0.5139845609664917,0.48892463972098893
0.5028299689292908,0.4606147442253025
0.4901154935359955,0.49118259034108497
0.502060055732727,0.47900063288263034
0.4956821799278259,0.4919123185671021
0.490959495306015,0.4390690019190278
0.4886682331562042,0.43785967822176525
0.4948284327983856,0.4311404765534313
0.49286866188049316,0.4522301862504782
0.4950889050960541,0.4654395534261074
