W
-1.1945975939727516
-1.1731161876282923
-1.237358454268282
-1.1898605949311252
-1.1777231860349855
-1.2158727584696865
-1.1900971630055952
-1.2478110158625706
-1.2739166644120872
-1.2999196950908063
-1.3469149880395415
-1.2612389309936312
-1.3331664973083706
-1.2620359751194417
-1.3315717477043634
-1.3545306602863503
-1.3847757210681662
-1.3928219532270578
-1.3737439617861735
-1.3799799413999645
-1.3638774129825564
-1.4100286092888046
-1.4419603090850732
-1.3730790796073948
-1.3924248113883682
-1.3980933741318444
-1.3760906334963232
-1.349427576058151
-1.3521835869380756
-1.365490203164736
-1.3795584169155428
-1.3540021652426741
-1.312966045203402
-1.2501776854224063
-1.2417806715852286
-1.233768343177414
-1.1279977763668585
-1.1362165775294615
-1.115502080614224
-1.0942744772770083
-1.0234166641630449
-0.9513181520351277
-1.0248816212636191
-0.9825191799212082
-0.9375189654050339
-0.8587368440360774
-0.8297563613419857
-0.8688217450931877
-0.8017358025604762
-0.6404285330048756
-0.4267124326345092
-0.3781984658449856
-0.35686426596310933
-0.3210569045442076
-0.28121899894457486
-0.18856092193651505
-0.11136397117688461
0.06737184489799754
0.2141675551379324
0.24775625285801078
0.2903306409651224
0.40587605346208344
0.3896057578840971
0.4934127335678345
0.5834864611226943
0.5692941063435879
0.6314873401138015
0.699623738782794
0.7486580299867358
0.7160493064539174
0.7360267847448322
0.7725048644884173
0.712668956231791
0.6666357667114986
0.6256343702613792
0.687609549281928
0.6469998662218926
0.5961412853119232
0.5381719090599274
0.6394610035854645
0.5518990646943494
0.6834243713564154
0.6386409018777338
0.7351465646428096
0.7079325850893923
0.7158087517046805
0.7335223628472001
0.8215606923295316
0.7523041590335944
0.822228165139268
0.8230947814306776
0.6100151212628677
0.587815423047915
0.3995186436014542
0.3672283915753159
0.2614308435700621
0.22939575576311813
0.3311628764853208
0.23315617029905386
0.1172624524379129
0.07022087742511782
0.14078226494585105
0.3475359198894554
0.39753360383871855
0.627847921920846
0.6465254638607997
0.7279226013221971
0.7005953510903696
0.7492414858548611
0.6622549817993428
0.8530703228181274
0.7735596088096631
0.6189664946927506
0.8338783011969515
0.7806256866703737
0.9714758347414905
0.9277369008116849
0.9183492295796829
0.9710995716991252
0.8662772056237514
0.8413735420852767
0.8948844960173208
0.9499181755732903
0.7218807442281743
0.7270290036766653
0.6386425816770002
0.686488923254706
0.6166564256746282
0.6080570840378305
0.5723941235807604
0.49264200640118533
0.58778291130872
0.6325525141709614
0.6334924183331025
0.5483491562264562
0.48414949341820035
0.3639949608913319
0.5451542872020817
0.5058107651467236
0.24800997501555883
0.0577124633865652
0.1985428647639559
0.00964715024241909
0.1612660475595043
0.06290987106415498
0.13756472077985957
0.10123815445091573
-0.0018949981578987515
0.08417927981155583
0.12002464529336505
0.11932042758520536
0.06720818772372791
0.14660352497435908
0.12207927018230402
-0.03491601860317328
-0.2559568052700607
-0.13573767935681808
-0.2545067787611681
-0.26205165646412526
-0.2617462843686279
-0.3041706451757277
-0.23307093343065696
-0.18811173278906204
-0.13796856329162993
-0.4216282915177745
-0.31385476746915775
-0.4500982395317608
-0.597705417614281
-0.36970850588692605
-0.566587517660432
-0.5499121535777267
-0.6148213555924381
-0.46528149592002976
-0.37041892345714195
-0.4871826806955126
-0.34224617723907386
-0.4841832023763165
-0.5406676368203157
-0.456931888630415
-0.7067233409378048
-0.6125183460899782
-0.6274490735674456
-0.8176008367043601
-0.7626077051224878
-0.7129812070012456
-0.7935476207821855
-0.7522571737482036
-0.7136513595744528
-0.6796129731770988
-0.8067165471728607
-0.9144498158978971
-0.7855458638748162
-1.0572548410255551
-0.9853960346333916
-1.1673419306139352
-1.041028544358804
-1.191899092419723
-1.0140040872014375
-1.0899287369679107
-1.147309731396586
-1.0582851646742868
-1.1221126164726756
-1.0909103025697182
-0.9367539580032542
-1.1360614418726072
-1.1775746400093026
-1.054556077649114
-1.0958397385832785
-1.1312461426624634
-0.9826147837647858
-0.9583830196661909
-0.9099974020081016
-1.035812622000996
-0.956820893898952
-1.0241901707803855
-0.9877004070347168
-1.0159095432249536
-1.1534914367890279
-1.0904935885486438
-1.1370871805187015
-1.1742652536168205
-1.0949999124155407
-0.8069746655328885
-1.1047033091852687
-0.9207046959307296
-1.0802586053815257
-1.1910405740088998
-1.0741319942771894
-1.091973668483566
-1.2350928602845437
-1.1148790877570531
-1.1974201467689285
-1.2360996562763984
-1.1609284546665435
-1.2906796781797851
-1.153502936595003
-1.1956035755187453
-1.2434879771489855
-1.1408680498074681
-1.258174134372578
-1.2471398037996926
-1.224871212308473
-1.2277374623925639
-1.2011416502208645
-1.2363610488433785
-1.1842039941652145
-1.2437374350185095
-1.2369030534439664
-1.1505346990560792
-1.2711796237586273
-1.191123059142679
-1.233901344082227
-1.2018627815386091
-1.1696633980781626
-1.2660560263336598
-1.2006832186729266
-1.2321954320122481
-1.25051997717944
-1.1426367853696322
-1.2756750740796772
-1.229435522867318
-1.2731476684313539
-1.18208568014932
-1.2225290466655712
-1.2672558361909247
-1.2812316974626217
-1.3054295129149758
-1.2828213868368339
-1.3120563854956664
-1.3543998966320132
-1.391740860308457
-1.2403733401678927
-1.3901573391756141
-1.238152805047677
-1.3143371670366724
-1.341672805377061
-1.2530823849666848
-1.329586988851768
-1.20945960866559
-1.1642166826760008
-1.1386085032623403
-1.245823651574317
-1.2252711362626898
-1.2787407332173615
-1.276755776824533
-1.180828034154197
-1.254114816177159
-1.2864245685038425
-1.2602561636576395
-1.2598207811680724
-1.225015745461427
-1.2125597050003634
-1.3454194989377997
-1.2116476534205678
-1.2995738899327363
-1.2711266577649163
-1.3851754119784592
-1.29163338888746
-1.3534679395493496
-1.3100966543661796
-1.3460907216033184
-1.3380792953851999
-1.4654514187423548
-1.3742909669839167
-1.4631258790989397
-1.290470233893288
-1.3653656604544564
-1.347281635598869
-1.3363704985829852
-1.3930503528997065
-1.348747596585545
-1.3741975500890213
-1.3614089283609492
-1.3737783798615117
-1.3802523517548027
-1.4119095156770352
-1.3660928300830668
-1.4541461374353435
-1.3057455612800513
-1.2708086109881562
-1.105701404118779
-1.0922488622310198
-1.0636624057911734
-1.059376532084212
-1.070686011082052
-0.9511351359945401
-1.07835509752833
-0.9904034467919061
-0.9238046385939293
-0.9841078030724438
-0.7891619914391441
-0.9876350691498686
-0.9365270046607451
-1.0040553103759298
-0.8315179394310165
-0.5913985503182025
-0.7101887006646587
-0.718143575979574
-0.7422688455481803
-0.7057390683853472
-0.7151974128361773
-0.3983705810826388
-0.3181052248163603
-0.3625623313336528
-0.2520334844042192
-0.1776208369370114
-0.07387743400582458
-0.11471056603314857
-0.03032078995198453
-0.04120213011408282
-0.09362244159896013
0.12199771298835553
0.04659306746366616
0.20117924860644612
0.02710562170128218
0.07766175604612442
-0.1542108464785576
0.0367801087004129
0.20304258159269922
0.5637653465541606
0.5277084498866267
0.6497600095222457
0.6110004963127562
0.48778794777118706
0.38382830943697305
0.4616598729603947
0.30374003286609597
0.33324801769380513
0.32385447564397163
0.3398352402506975
0.3836521278852254
0.3786232466831615
0.13738632089382385
0.06589412670034667
0.1702710587491213
0.0908097490127107
0.04173219457589354
0.08797977676009694
0.1497613878434897
0.011000820315039572
0.05921057719914916
0.15713322465572296
0.17179697320727633
0.19244993520873285
0.19554793616589433
0.06509049877208378
0.03759279623857927
0.1043768028374763
0.06553644360775938
0.10895840704260144
0.22138334603456242
0.19633605124659054
0.4721233923725357
0.43347139507534255
0.523327626605775
0.6800783394694688
0.5338711635327957
0.6319529539270458
0.7108115669475272
0.7374520257000277
0.6983906500490457
0.8524702265995497
0.7144404207744866
0.734036566244699
0.6238101933567293
0.7099105153451043
0.9102746596288864
1.0505876193088532
0.9377035962484395
1.042370174847687
1.0769122746817084
1.0267976102273497
1.0598180650299276
1.1111367135563843
1.0563298504789125
0.9624183226906692
0.9767637299730224
0.8107773958437061
0.8735659310694603
0.9471761048681088
0.8021983840816765
0.7725998629896089
0.8059580298536351
0.6831483910425359
0.5098174811591523
0.4086010457629864
0.3486115820109351
0.26600764682440825
0.30275119384440596
0.26472487395384875
0.21672506719801268
0.34581022545838225
0.16393807351365292
0.20834075540878533
0.06360793422678812
-0.023563399682240447
-0.11698613817182754
-0.17857957883183262
-0.1516058296210643
-0.16676769112843484
-0.0977225866012443
-0.04695229069346606
-0.0028748722814408104
0.04339086872936334
-0.0648973213841084
0.025512321007338207
-0.05123247482035254
0.03486160712700575
-0.03127219850464366
0.09268443387493197
0.1676814816138578
0.23588485485444072
0.06725045121179944
0.08828921725014417
0.13689731680465272
0.1027287130575466
-0.11604601001553345
-0.014580195544322754
0.11687336065135938
0.20882305975944346
0.09090474150320589
-0.15595503038467753
-0.1445184838373882
-0.14020686085085515
-0.27170264341513356
-0.47222771892956394
-0.22424943748602832
-0.16539782549378743
-0.4131677493818811
-0.6537985694827885
-0.7158619260176432
-0.759786800931054
-0.8468262245327572
-0.7163129312552514
-0.7557269695473684
-0.8149945666525471
-0.8315665890472838
-0.7934480911773695
-0.7609454729024298
-0.9038275101075147
-0.8341666541775079
-0.9272147468557019
-0.7670776877442244
-0.7253117556794446
