W
[0.32247382342193015]
[0.2919263406494155]
[0.31453312212068046]
[0.28421066264260647]
[0.3085492659912992]
[0.2927606538263658]
[0.30474461365880584]
[0.29891329642497105]
[0.2823578608040626]
[0.29617492283982255]
[0.3019289953716003]
[0.3018159509175559]
[0.2934506405370964]
[0.30619556650128926]
[0.30225881375893277]
[0.2770571658840499]
[0.24157462297043542]
[0.26087278218610227]
[0.24180738828313403]
[0.24059624779223177]
[0.2406452676072917]
[0.23383510272496555]
[0.24524837450698284]
[0.2524654442169784]
[0.2605146698388478]
[0.2149802296505921]
[0.23228056028038424]
[0.21041009502798502]
[0.1867154723764491]
[0.2233146463412481]
[0.19171066913241236]
[0.1943874797364047]
[0.1839679387064212]
[0.20797280481341002]
[0.22320060665517077]
[0.2044571200369792]
[0.22772303299897245]
[0.20493861089567633]
[0.1958714545607198]
[0.20931312441429917]
[0.16921538471837555]
[0.18433762900084022]
[0.18194087595612224]
[0.15141678944093545]
[0.1602445545820742]
[0.1682108415999224]
[0.15527792873128365]
[0.1619060722558247]
[0.16810326544714055]
[0.17356727290145008]
[0.15316398857196123]
[0.1358701199226387]
[0.15656240969577606]
[0.1129463622361982]
[0.12448148758559152]
[0.0952746468055013]
[0.11555108635290479]
[0.0913326116691372]
[0.11988918374779178]
[0.10770138943089974]
[0.0984903129235144]
[0.1127809696693679]
[0.10253507644914506]
[0.1075438237430742]
[0.1322897504743642]
[0.10029594310497414]
[0.09363204248926332]
[0.11337958086866068]
[0.10675252668189134]
[0.10106891837095217]
[0.124927947511775]
[0.12881774822442227]
[0.13658484307077845]
[0.11638837159643733]
[0.12906850825567412]
[0.11825406403454009]
[0.12411157851201321]
[0.11958331067276373]
[0.09749799548665511]
[0.10761071670594519]
[0.10013128654508302]
[0.09416328130025226]
[0.10688733966589337]
[0.15312255415650972]
[0.10532970318856505]
[0.13486605613635227]
[0.10925368601909136]
[0.09147042522297721]
[0.11023715945267198]
[0.10737312707102592]
[0.08439893782108898]
[0.10369623768521924]
[0.09044634515322347]
[0.08423732202825307]
[0.09630416917990237]
[0.07547587126337008]
[0.09749614948182878]
[0.09073795001182094]
[0.08305131280174682]
[0.09952436300480627]
[0.08069381936454006]
[0.08246510381380079]
[0.08603976650446388]
[0.08557966209050716]
[0.089848951306017]
[0.08419536202116557]
[0.09256786629411984]
[0.08301126861038288]
[0.0841083568046635]
[0.09797262541842316]
[0.07860611490867198]
[0.09145718430783578]
[0.08459020580116855]
[0.08973319179704103]
[0.0949019935492218]
[0.07942857970462597]
[0.08992254096934538]
[0.08486404710956513]
[0.08192250193108541]
[0.09924043696367296]
[0.07788448334312265]
[0.08530708115839086]
[0.07829019479904453]
[0.09290790837009544]
[0.08641574233312532]
[0.07923598038668767]
[0.07699250711279354]
[0.07310815600207382]
[0.07673732243719422]
[0.07204437816146303]
[0.06524719166179338]
[0.059253038428517646]
[0.0835512894893457]
[0.05950723294799054]
[0.083907740594512]
[0.07167825600760336]
[0.06729020629465332]
[0.08151117176146327]
[0.06923028038673046]
[0.08851371213174902]
[0.0957763268155375]
[0.09988707641377381]
[0.08267637897492347]
[0.08597556876484463]
[0.07739236881733008]
[0.07771100367858003]
[0.09310979182637963]
[0.08134544087856427]
[0.07615892217879366]
[0.08035960189016089]
[0.08042949160645646]
[0.08601656533928775]
[0.08801606957946884]
[0.06668876880857783]
[0.08816247653814607]
[0.07404812910335662]
[0.07861461726777569]
[0.06030695614944637]
[0.07532277697872458]
[0.06539679394867398]
[0.07235896374066636]
[0.06658102087936985]
[0.0678670540086857]
[0.047420660828636996]
[0.06205418023615644]
[0.047793967770939694]
[0.0755094922796346]
[0.063486913881038]
[0.06638984956845145]
[0.06814135838834123]
[0.0590428323042782]
[0.06615452637582364]
[0.06206917597079875]
[0.06412206777468171]
[0.0621364632158814]
[0.06109722973780207]
[0.05601546770495719]
[0.06337018507301251]
[0.04923543960849647]
[0.07305742238025825]
[0.07866567168436145]
[0.10516948413196392]
[0.10732895163127637]
[0.11191778875346603]
[0.11260577806088184]
[0.11079032544725975]
[0.12998121378790584]
[0.1095592463643375]
[0.12367767341409924]
[0.13436843825218103]
[0.12468828078576633]
[0.1559819312989283]
[0.1241220668672981]
[0.1323261821295189]
[0.12148620982597452]
[0.1491827483746776]
[0.1877278814112614]
[0.1686591083086082]
[0.16738215300551607]
[0.16350944731314704]
[0.16937338493909454]
[0.16785508545270117]
[0.2187136705283192]
[0.23159825617941354]
[0.22446178506201653]
[0.24220441353119693]
[0.25414949387987446]
[0.2708028898527077]
[0.26424815675885444]
[0.2777948143527888]
[0.27604808866889435]
[0.26763332513201704]
[0.3022457218012093]
[0.2901414010961451]
[0.3149563272867429]
[0.28701318145411786]
[0.2951286982032539]
[0.25790737948811376]
[0.2885661771943619]
[0.31525543856681043]
[0.3731604124888929]
[0.36737238394162935]
[0.38696469433713515]
[0.38074282862852676]
[0.3609641506431351]
[0.3442760435109586]
[0.35676994490534425]
[0.3314198835544429]
[0.33615664889866576]
[0.3346487518090831]
[0.33721406192447395]
[0.34424776199077073]
[0.34344050150391486]
[0.304715976040801]
[0.2932397010658961]
[0.3099947942161633]
[0.2972392780274555]
[0.2893611101216204]
[0.29678499710757694]
[0.3067024820188226]
[0.28442796035117385]
[0.29216682517015063]
[0.3078858451437306]
[0.31023974143183536]
[0.3135550554132966]
[0.31405236160536404]
[0.29311069879947654]
[0.2886966337534575]
[0.2994171275402427]
[0.293182284034978]
[0.3001525889465873]
[0.31819958734220205]
[0.3141788736739887]
[0.3584495999688608]
[0.35224499323778996]
[0.36666915286647933]
[0.3918315402240106]
[0.3683616527309413]
[0.38410621910344894]
[0.39676498748190275]
[0.40104144358386423]
[0.3947711214469389]
[0.41950472500266583]
[0.3973475087603688]
[0.4004931774085541]
[0.3827991035446949]
[0.39662034629313186]
[0.4287837739351669]
[0.451307493146697]
[0.4331868003419848]
[0.4499883889662862]
[0.45553325495309654]
[0.44748860509947946]
[0.45278920921977356]
[0.46102712845661037]
[0.452229264042394]
[0.43715412852068075]
[0.43945692311884005]
[0.41281198888463105]
[0.4228911101600557]
[0.4347073735296994]
[0.4114348441612848]
[0.4066835454952538]
[0.4120383607993456]
[0.3923243598449095]
[0.36450043856353304]
[0.34825268371854207]
[0.3386228830195666]
[0.32536289729798823]
[0.33126115030185704]
[0.3251569803533629]
[0.3174518177508345]
[0.3381731956311386]
[0.30897819260260034]
[0.31610592721475567]
[0.2928727103228072]
[0.27887954352809513]
[0.26388287084361123]
[0.2539955919645807]
[0.2583255494730768]
[0.25589169366891557]
[0.2669751499002448]
[0.27512504490581896]
[0.282200566640561]
[0.2896273685697452]
[0.2722444212382675]
[0.28675741707189834]
[0.2744379689174889]
[0.2882582099841707]
[0.2776420896212714]
[0.29754021156590477]
[0.30957910269056005]
[0.3205274401189338]
[0.2934574248779042]
[0.29683467000113156]
[0.3046374787243528]
[0.29915256814727426]
[0.26403378479100076]
[0.2803215711788824]
[0.30142313582310215]
[0.31618334905656914]
[0.2972545266843722]
[0.25762739459830514]
[0.25946324471342125]
[0.2601553674205193]
[0.23904702439409053]
[0.206857763287636]
[0.24666444397152593]
[0.25611159116792565]
[0.21633835705294197]
[0.17771112662494004]
[0.16774841456252937]
[0.16069737985263655]
[0.14672538794248308]
[0.16767601700668]
[0.161349083746139]
[0.1518351605947501]
[0.14917493890148958]
[0.15529390570787388]
[0.1605113841883653]
[0.13757526414842713]
[0.14875756379188865]
[0.1338210310765055]
[0.15952701121557367]
[0.1662314819115136]
[0.16563530633753137]
[0.1580701115153456]
[0.15234650201579664]
[0.14325117714471264]
[0.1393753952286894]
[0.12659101509036869]
[0.1371387695255556]
[0.13550787558776428]
[0.12631278570833543]
[0.11819965773297159]
[0.12088529983130586]
[0.12948389174724495]
[0.1380045569192383]
[0.1531904521773919]
[0.1585522917126292]
[0.1549289942502064]
[0.1462670709250587]
[0.14580127750528793]
[0.12735117851056593]
[0.11569780939066399]
[0.11009445986771593]
[0.11188594952979469]
[0.12443012639441581]
[0.12819731454639927]
[0.13359885859870324]
[0.11895746992765499]
[0.12702114773402068]
[0.12093596261821915]
[0.11249265778987]
[0.12338347582531117]
[0.1203887978061629]
[0.10465078580150372]
[0.10108617414597593]
[0.1041107872390567]
[0.10561042024628531]
[0.1055802739577506]
[0.1143249514917789]
[0.1289371543656309]
[0.12236417208719536]
[0.1390802768893017]
[0.11814835054107581]
[0.09511115747910209]
[0.10796445066557703]
[0.10366355075693218]
[0.10329083174005793]
[0.09462356278640754]
[0.11165840088001094]
[0.0976116130874331]
[0.10481552339192424]
[0.09202184397194835]
[0.10345522596469714]
[0.11122842160794377]
[0.1025870865782007]
[0.09905923294387575]
[0.09944810635835238]
[0.09338029095765321]
[0.09950809132497357]
[0.10487641253611968]
[0.10476944246360931]
[0.10243143690274731]
[0.09033186868146237]
[0.09801898412251664]
[0.10759073923627632]
[0.09800579398477699]
[0.09598578537638275]
[0.1082153516690112]
[0.09167631509421825]
[0.09993976277345729]
[0.10134578321829513]
[0.09894400684321292]
[0.08123680677551154]
[0.09276481717904428]
[0.08291472096939267]
[0.09279604211099673]
[0.08047563391651091]
[0.07804434583473546]
[0.08635073494619633]
[0.09832317336589491]
[0.0775925557577446]
[0.09217764081360719]
[0.07966490991689862]
[0.08614991142768358]
[0.09391134616706787]
[0.08551913522913179]
[0.09678529001640679]
[0.08125498396899666]
[0.10306183922370982]
[0.09331507190410537]
[0.091501228443719]
[0.09663752817607979]
[0.090806857380765]
[0.08880541479962123]
[0.10382734562869678]
[0.08448226123905778]
[0.0983320753921908]
[0.09321206770567003]
[0.08606057024215136]
[0.09892638070284249]
[0.0822704760002832]
[0.09143521154837558]
[0.0734622880358215]
[0.07648903952425551]
[0.08074805694087672]
[0.08258662285315083]
[0.079621958278488]
[0.08929473257105763]
[0.0604505715251189]
[0.07680350108089518]
[0.06958622452138996]
[0.07998987652032552]
[0.09157278612744618]
[0.09868089089439441]
[0.10394138118426166]
[0.08167442433807715]
[0.07916338064529954]
[0.07279466056551309]
[0.08282694813801689]
[0.0703503908270739]
[0.06988556535859503]
[0.06574924875036586]
[0.06081886538653669]
[0.059750415706731785]
[0.05733129043605084]
[0.06925558369533896]
[0.07537594792803826]
[0.07506662484027499]
[0.09273912644885751]
[0.09926343132151061]
[0.0885994647366371]
[0.08914691990815704]
[0.10263623600434546]
[0.116298990949041]
[0.09784975336479995]
[0.11539666756595857]
[0.1235203347873165]
[0.12866282751018326]
[0.11900562145375465]
[0.106624969585494]
[0.14722308382663607]
[0.13073497495976089]
[0.13407958587901897]
[0.1339318672465693]
[0.1595667269966548]
[0.157975416341137]
[0.17597713924784314]
[0.20750077694390545]
[0.22379626349387433]
[0.21008926049746307]
[0.21731841033602478]
[0.21084787555190077]
[0.23186216168202456]
[0.2160245752299959]
[0.2929696229345365]
[0.3198980874118728]
[0.3253332127060871]
[0.31636541854618133]
[0.35628593539581027]
[0.37864953642872784]
[0.37235229048238955]
[0.3653525788282442]
[0.3825277346140779]
[0.3912938458376634]
[0.40410669411627914]
[0.36364100845759323]
[0.3769587940738452]
[0.36195014636650863]
[0.34471598676399756]
[0.3422351401206391]
[0.33024379558659805]
[0.353154988810876]
[0.3514268601054313]
[0.37003277574009813]
[0.3797965540412071]
[0.36416954498512294]
[0.36329924061282165]
[0.3509687957399272]
[0.3679099508192723]
[0.36921196274255447]
[0.37577933584406603]
[0.34812687436571405]
[0.33491927158464546]
[0.3092911671064548]
[0.3021447396117812]
[0.2899796243377994]
[0.2995955433908299]
[0.27978195634422104]
[0.2990178705092413]
[0.2628281584419007]
[0.26480767882628514]
[0.2670249852762974]
[0.29083731100410243]
[0.30542039722555064]
[0.3919036718775399]
[0.4023631934901694]
[0.41338163849130377]
[0.40397381535648175]
[0.416817655502364]
[0.4376084196000101]
[0.42286772250046306]
[0.4245982309232153]
[0.43961268437752715]
[0.4465997433928128]
[0.4606078758617314]
[0.46151579658983694]
[0.45678133451635644]
[0.4867130287233152]
[0.47436629484693765]
[0.44800603045069026]
[0.41418588323083777]
[0.40060876178737465]
[0.4109020033699798]
[0.3792081365014209]
[0.3750571426271098]
[0.38664831474034217]
[0.389688802764708]
[0.37560519704609413]
[0.3663842792765469]
[0.3486404016379426]
[0.36753104723493485]
[0.3516400739753665]
[0.3513396097909632]
[0.35719784174123875]
[0.3560672315470547]
[0.3099842033116737]
[0.34568067375860917]
[0.32764670388478206]
[0.3451390999718123]
[0.3189553010968736]
[0.3272351701155711]
[0.30884449024810184]
[0.3054670772083124]
[0.32041576962037593]
[0.3324766385762726]
[0.3601644844555662]
[0.3792387886272875]
[0.37334860903851746]
[0.3845442374241084]
[0.346431102045384]
[0.37404615716818496]
[0.36995682638997146]
[0.3740102249330725]
[0.3552422613219329]
[0.36290237208784876]
[0.3820215998777347]
[0.37700932032466644]
[0.12452904632582723]
[0.12388067800098729]
[0.13877160668289212]
[0.10497037172056223]
[0.1237622480338782]
[0.1193327127194177]
[0.12672064793252463]
[0.13327230805459067]
[0.11311960261359089]
[0.12906251392070317]
[0.12958817092126446]
[0.1354295381766487]
[0.1340538770372081]
[0.13464034325310537]
[0.13814075061441866]
[0.11572184437655292]
[0.148316908514865]
[0.13153311839089232]
[0.13369505975702312]
[0.11880178182023882]
[0.12211294084638596]
[0.12312197652559848]
[0.1381275361740586]
[0.14197610841700248]
[0.1525597559573989]
[0.13645002062381606]
[0.13529746861034536]
[0.14748192290226425]
[0.14466855571755027]
[0.1749920074175078]
[0.1730420804248815]
[0.17326021647306972]
[0.1908003535783575]
[0.18816841518174843]
[0.16666123234477526]
[0.18904424451009594]
[0.17376732446153553]
[0.14206235196295908]
[0.12171609512109599]
[0.14334664866838798]
[0.12083640820252434]
[0.10766126723707792]
[0.13090673980501993]
[0.132308863223151]
[0.11135466855808812]
[0.13054291604426543]
[0.11702876611850238]
[0.10909987292490436]
[0.09854554556644002]
[0.11181050859416442]
[0.11088517852231328]
[0.10564535043340834]
[0.12444016306773464]
[0.13116275835336233]
[0.14195274176760164]
[0.13853643162535145]
[0.12438424921364644]
[0.13602966562212787]
[0.1317373007201132]
[0.11151052298276509]
[0.1271906935106698]
[0.12352816514071241]
[0.11456824074650734]
[0.12874656392057693]
[0.1301093602681851]
[0.12910525936699285]
[0.14013603992692925]
[0.12814227323815308]
[0.1318438566078261]
[0.1403048306275736]
[0.1245240939031449]
[0.13409206270551938]
[0.1402285284571711]
[0.11371933143789081]
[0.12767049786307977]
[0.11873160070060174]
[0.10471928458669627]
[0.11281804720775546]
[0.09775962283335632]
[0.09537491032769019]
[0.10002866458701509]
[0.09727696129156521]
[0.1099286669663167]
[0.11117037061469198]
[0.10427855205377368]
[0.1019293133583194]
[0.08949219079163273]
[0.10865659002723849]
[0.09649597537192878]
[0.11213757354758008]
[0.09670617445028795]
[0.09673423908151346]
[0.09801304943886413]
[0.10741258360371597]
[0.09898247157929341]
[0.10387044011616575]
[0.10530347334929435]
[0.09695276060325697]
[0.09703475528317546]
[0.10686583033366698]
[0.08780212040959284]
[0.1011213329168772]
[0.08437459030590566]
[0.09848272194083957]
[0.08686938805800476]
[0.10725132445398228]
[0.08549149085481]
[0.08563062993307485]
[0.0972542842004529]
[0.08180250316116894]
[0.10155704739805266]
[0.07801194621518354]
[0.09882226682405648]
[0.08028606608084327]
[0.08411885631674865]
[0.08885487503016082]
[0.08706794415735303]
[0.07641236694700909]
[0.06758069863854221]
[0.09486296930075866]
[0.09682647933969213]
[0.10930436436524671]
[0.09177700105821102]
[0.09416083117231844]
[0.07846461662551213]
[0.08979380411588428]
[0.09488289195679611]
[0.09524566056133094]
[0.08695393337057294]
[0.08777157386887408]
[0.09078023380816302]
[0.08823630266465188]
[0.09175014081366384]
[0.08818555851292975]
[0.09314911574359913]
[0.09087291505199446]
[0.09797922259381786]
[0.08255582795191718]
[0.10202130846629848]
[0.07316629058221885]
[0.08692433993579829]
[0.08574905210167388]
[0.07718685218663845]
[0.08359938588437121]
[0.07379974676024142]
[0.07258646400402996]
[0.08064447534022684]
[0.07807796991475774]
[0.07581332161985171]
[0.06559404435860866]
[0.06342132627674096]
[0.057304684522383575]
[0.03874392604903443]
[0.05490933557831773]
[0.0382762280738308]
[0.04989054413288069]
[0.06243108679228959]
[0.04433402716751017]
[0.04422064142695187]
[0.03297119314207603]
[0.0547013596851012]
[0.0419075222236025]
[0.061567674296480135]
[0.049082467382001005]
[0.04899413658407298]
[0.0589721176663599]
[0.048228553333465596]
[0.08457493156142692]
[0.06376533565895853]
[0.07899436422262218]
[0.08865426186808645]
[0.08189360718140049]
[0.09685393679539]
[0.08822222395381973]
[0.08904895732950913]
[0.10740536862573302]
[0.10483459046985727]
[0.09206657415035407]
[0.09775481349660775]
[0.1014384087354932]
[0.09112746625529727]
[0.11099801955752764]
[0.1222802373160044]
[0.14707216229257714]
[0.13935653439556273]
[0.1468178067725563]
[0.13675195784274102]
[0.15683960142743786]
[0.1613069019096125]
[0.1618067703502411]
[0.17107116388012333]
[0.18738625824318278]
[0.19511835389805526]
[0.2181480384683086]
[0.22830002272874217]
[0.23895267811657256]
[0.2751588930328927]
[0.30236060786034785]
[0.3138437256141528]
[0.31129412575738585]
[0.3112455837588633]
[0.27609350767663404]
[0.3080293841461342]
[0.2409321237009246]
[0.26269766568723224]
[0.2800239190932529]
[0.28499149494269466]
[0.3120723278973541]
[0.2919553121330904]
[0.3135870722732416]
[0.3260890672163074]
[0.3078317371759714]
[0.3117511236666431]
[0.31909234355562005]
[0.28810912105076053]
[0.26901248422934704]
[0.267330110625052]
[0.28523624885232884]
[0.2819809877347988]
[0.29321069383558157]
[0.2609377526391243]
[0.2687453788247212]
[0.28469366673086044]
[0.27698623770758707]
[0.2797713075016744]
[0.2731501708660708]
[0.29704541543463686]
[0.304987452363977]
[0.30315835419308296]
[0.298257648420524]
[0.2750699011757212]
[0.28384341515095596]
[0.2846712229622979]
[0.31346712301755536]
[0.3272796097342661]
[0.3254981889110294]
[0.34266624228575876]
[0.33114406388074474]
[0.3518554650776687]
[0.38212246685949486]
[0.37106600081022995]
[0.3714811758388628]
[0.383897679651557]
[0.3938959814142398]
[0.41790396563501947]
[0.40693939256632355]
[0.403397602213518]
[0.40237844208920265]
[0.42056826189070967]
[0.3779113942015346]
[0.38811913874773546]
[0.3800481782532123]
[0.4159555525717001]
[0.421738695100153]
[0.41695584350888476]
[0.38031653416376404]
[0.3606549665885302]
[0.37286369269752334]
[0.36016899172518785]
[0.3675879055493199]
[0.34595167235180463]
[0.3389072639062162]
[0.34089249667166294]
[0.34181300127634723]
[0.35560052341790277]
[0.34481154221241633]
[0.3352429173550426]
[0.35568318314625874]
[0.33597193003081277]
[0.3085007588398007]
[0.3019676954655059]
[0.2677200557637022]
[0.26782272339255303]
[0.26595800251821283]
[0.24890843849492644]
[0.23692774225865393]
[0.26364599751156964]
[0.2649112473203418]
[0.28469581917093617]
[0.29124943238458095]
[0.2907186421855365]
[0.2908494447995314]
[0.24825638413328538]
[0.25262130509889896]
[0.26853750090157297]
[0.2734569460098017]
[0.28388279149773904]
[0.2713736881028624]
[0.2520278985997539]
[0.23288073981546276]
[0.2308141315605154]
[0.22640414813489068]
[0.25333829791855283]
[0.24835376620210464]
[0.24392709139508556]
[0.22100861369702818]
[0.21559433604186534]
[0.1918598328579209]
[0.19694321608561688]
[0.18938529428131257]
[0.19017483692522297]
[0.1866909915308237]
[0.19264022308203915]
[0.18953597359907293]
[0.18300826957070238]
[0.187421102067093]
[0.18325252142252707]
[0.2106796282956946]
[0.2041307272834192]
[0.20540545759811113]
[0.2150459051067276]
[0.1864551712414017]
[0.16475717427901043]
[0.16687246420125756]
[0.15368462970479851]
[0.14409904335604606]
[0.12865589067321992]
[0.13337228085368186]
[0.16391894860283351]
[0.16705392968166466]
[0.16977551660419077]
[0.15238122215271344]
[0.15339010036472145]
[0.1376431267468719]
[0.14372753552963075]
[0.11781472981008428]
[0.12612021068426849]
[0.10719239895535532]
[0.1261385838174589]
[0.12080706857676349]
[0.10238701100847997]
[0.10253068141631433]
[0.09510987778897262]
[0.10432473719326585]
[0.11271383422039888]
[0.11443096910415923]
[0.11564469442123348]
[0.11799479318094352]
[0.1335756908579932]
[0.1361616515087246]
[0.12257303727718943]
[0.13147582674509467]
[0.13406593723007826]
[0.1288562135053361]
[0.11988437243044286]
[0.12538166752934832]
[0.11915030332630155]
[0.12463828436281837]
[0.11988686950300859]
[0.12483477534957876]
[0.1084037277240239]
[0.11362761710243918]
[0.10143233579128136]
[0.10578898785448254]
[0.11343365009911238]
[0.12801110094585194]
[0.10591206385245638]
[0.12417194516168933]
[0.11421440925689608]
[0.09138547391277985]
[0.11317413567518975]
[0.10629949964980051]
[0.10129500641267325]
[0.11042146864016028]
[0.10234804317828455]
[0.09696043127213566]
[0.10227333970976171]
[0.09805017303316521]
[0.09378251946215216]
[0.0949063430252548]
[0.1013973340182488]
[0.09922336459553088]
[0.10092158237621263]
[0.08811303492343914]
[0.09549559430130494]
[0.09417986221834729]
[0.09701820998540256]
[0.10471339513215272]
[0.07912888152654984]
[0.09770496511864529]
[0.09541242465308392]
[0.08738142917569691]
[0.10257684110235354]
[0.09772289039582399]
[0.13254314526303235]
[0.11973883596808621]
[0.1065189851708439]
[0.09752172676962328]
[0.09354234023819002]
[0.09894788221950279]
[0.08742531080645194]
[0.10484672993474986]
[0.08431452614122681]
[0.09476469440832913]
[0.08590746306591968]
[0.0912764138366518]
[0.09093373083292905]
[0.08077814234824598]
[0.08835050042634546]
[0.08248184082730142]
[0.09070480235675532]
[0.0721744815933652]
[0.08121626605148713]
[0.08069784982135764]
[0.07297176135924471]
[0.07570044803183534]
[0.07284393031787267]
[0.06958253625192179]
[0.0809586501745479]
[0.08810354466575238]
[0.06116598176795934]
[0.07995448462898302]
[0.07897289911242239]
[0.08322315201717045]
[0.08101365890168089]
[0.0781825044341804]
[0.07138497068889688]
[0.09700930224011761]
[0.0760038413602041]
[0.08967343801036237]
[0.07272573717269282]
[0.08450184856588538]
[0.09041480364197074]
[0.0810103994113347]
[0.08510188533551466]
[0.08984728565941275]
[0.08439315375205547]
[0.08139552871862166]
[0.06623769312121147]
[0.06634376258599983]
[0.04915701993896365]
[0.06363195233766888]
[0.05954883990562043]
[0.0699897229710641]
[0.06486144203490596]
[0.0797729754762152]
[0.07676153243727674]
[0.06737279624699133]
[0.0626671928789696]
[0.05216760881425758]
[0.04314866676814638]
[0.04767588581797344]
[0.03967068500316695]
[0.04467472533026301]
[0.051657630380055275]
[0.04146601923483173]
[0.04416631716639291]
[0.04947241750583553]
[0.05542864623125482]
[0.04637344883732236]
[0.04100620307109076]
[0.053527921278452295]
[0.04893064471417219]
[0.049244384382560125]
[0.05130159414012003]
[0.047014771611733897]
[0.06285352610077266]
[0.07188894602937068]
[0.09076043256203492]
[0.07449423682955453]
[0.08537965382472301]
[0.09600715250834341]
[0.08418339921548185]
[0.10491448015823407]
[0.09117884347521382]
[0.10454163227994828]
[0.09605417814840295]
[0.12938139898745504]
[0.0943581875170284]
[0.10453591855992844]
[0.09495203856900353]
[0.11303354861081588]
[0.13817956173809665]
[0.13074247650293053]
[0.14228454322937373]
[0.13150648577024188]
[0.1381980872534429]
[0.14037815259648168]
[0.14730464164748758]
[0.1666471895139442]
[0.14860822280950786]
[0.19966052134699885]
[0.19113557311656532]
[0.19824693755799633]
[0.18399869496618598]
[0.19629309447223053]
[0.18076493060474003]
[0.2649358140888048]
[0.28638892056600923]
[0.2950615469400763]
[0.28062180649193796]
[0.2679599671452206]
[0.2784537101852888]
[0.29128717447916147]
[0.2664007692686133]
[0.289899941701426]
[0.28386283817157026]
[0.3014454043775953]
[0.2673203608457206]
[0.2780778385966666]
[0.28005893121981956]
[0.26084336055408447]
[0.27566463629678123]
[0.28107762865480684]
[0.303687884536975]
[0.2991888596218077]
[0.2983830215685354]
[0.2789669157663028]
[0.28885931351200383]
[0.29542706977118255]
[0.2679374964800129]
[0.27649795815263395]
[0.2905427976480672]
[0.2866513539202367]
[0.2684819198314749]
[0.25121857873312153]
[0.2534980798533066]
[0.265119927652489]
[0.2405726076075842]
[0.23120090077054722]
[0.24260992009432586]
[0.2406780110162764]
[0.2396419192146525]
[0.2604498236174983]
[0.24758147065352915]
[0.23769926269476344]
[0.24433052173024222]
[0.25718124749604715]
[0.26113668387474237]
[0.2742669459565921]
[0.27056111007234546]
[0.2610897284927501]
[0.27762734717478116]
[0.2937886516097505]
[0.34512121420373815]
[0.3347256055662155]
[0.34558436847275614]
[0.34258967936397194]
[0.3524905718824261]
[0.3460719247322714]
[0.36920919631619237]
[0.3545387126070004]
[0.41044335134485427]
[0.3929994221894341]
[0.4031185685543937]
[0.39468050670917126]
[0.38891062532127957]
