Predictions,Actual Values
0.09659963846206665,0.14580438784437072
0.09174304455518723,0.12390980580304156
0.10776926577091217,0.14372454575459526
0.10854827612638474,0.12008669759932777
0.10537828505039215,0.16477524516108494
0.09623727202415466,0.11176685801000025
0.09213779866695404,0.14847132631951332
0.0928899422287941,0.12786443421568155
0.09227271378040314,0.12560445434665996
0.11275561898946762,0.11977146078375955
0.08686981350183487,0.139270671198451
0.08047796040773392,0.11074585458373937
0.09785769879817963,0.1354120085652865
0.08643431961536407,0.13095493397929553
0.0826115608215332,0.10183012681156972
0.09697001427412033,0.12125955962954804
0.10029798746109009,0.10979831710445342
0.08589275926351547,0.12471815287037391
0.07764896750450134,0.13038562439549523
0.10276290774345398,0.10691849525245817
0.09372247755527496,0.12305185722985473
0.1106797605752945,0.1189506476886682
0.08935844898223877,0.09514079938368292
0.10804779082536697,0.12315845926887381
0.11798864603042603,0.12985635322199218
0.12553063035011292,0.11144483431326035
0.09408760070800781,0.09119344929880685
0.0835978090763092,0.12012825078182737
0.10319235175848007,0.11262485128878791
0.13778240978717804,0.10813622866743694
0.12668809294700623,0.12036461031935897
0.1224118247628212,0.12002624216848623
0.11275383085012436,0.12185991663118195
0.12232460081577301,0.10534371079720178
0.1282172054052353,0.11462739120958182
0.13479794561862946,0.1259293411156791
0.11139273643493652,0.10548410695199023
0.1478404998779297,0.1147000075459284
0.12535609304904938,0.12478224506833213
0.12053519487380981,0.10973007949870905
0.14027255773544312,0.11377316985627706
0.1509864181280136,0.14193872657869938
0.14770248532295227,0.11721501181386246
0.1772337555885315,0.11001828300155259
0.18182791769504547,0.14431855803121468
0.1526433527469635,0.11129685418755225
0.17212694883346558,0.13971263703545217
0.17849165201187134,0.13146891291645818
0.16586419939994812,0.14182020104668397
0.15660977363586426,0.11595760482210982
0.18648791313171387,0.1355507642027698
0.1762007176876068,0.15343574299571777
0.1813362091779709,0.1314457049619347
0.14423179626464844,0.18128573172840412
0.19403421878814697,0.13288335967298626
0.21487918496131897,0.15999333085603396
0.17507803440093994,0.13956942694274999
0.17568464577198029,0.14201890917024018
0.21647661924362183,0.1443917567878475
0.17514269053936005,0.16878719157747635
0.2091391533613205,0.13556092781640644
0.22106800973415375,0.15116332909042635
0.21242567896842957,0.16894889252948636
0.20260073244571686,0.17642288786617943
0.22783702611923218,0.15840464667465742
0.21043866872787476,0.15973427828367925
0.21577009558677673,0.16221337402239833
0.23073787987232208,0.17211255207582438
0.23160816729068756,0.1531124820330913
0.23397259414196014,0.18928549735894207
0.2314336597919464,0.19342188096883217
0.24484939873218536,0.151105103327979
0.24078917503356934,0.1454865188302198
0.2421390861272812,0.16122257939755652
0.26586419343948364,0.1427982290026516
0.2381245493888855,0.15080846923939284
0.24762527644634247,0.14231270563941428
0.2473362684249878,0.18114814596840573
0.2614714503288269,0.18470925510888692
0.25862619280815125,0.19904527892815482
0.2583959996700287,0.19173238083888194
0.2516748309135437,0.19442875702581863
0.267616868019104,0.1854685911147405
0.26004207134246826,0.19084116804937845
0.2666478157043457,0.21248484814806434
0.26192763447761536,0.19058228343455924
0.2661268711090088,0.18382209047513415
0.2661847472190857,0.22825564604707488
0.2598890960216522,0.16262730718883772
0.29653462767601013,0.17145460297624582
0.28664731979370117,0.14572926092056265
0.26012301445007324,0.17145218357096154
0.28200045228004456,0.17546047719827118
0.2866472899913788,0.18107648803650173
0.30734819173812866,0.18179344094439182
0.28215697407722473,0.17455397287578484
0.2659188508987427,0.1806573875948767
0.27728161215782166,0.2154884892118059
0.27831411361694336,0.21549663288555226
0.2994457483291626,0.2282810078577635
0.2919550836086273,0.22473567575683778
0.2980538010597229,0.21109335012749936
0.287799209356308,0.20671745530278374
0.2863234281539917,0.17752261189326668
0.3105882406234741,0.16516201329542213
0.30434226989746094,0.2284834569569167
0.29140418767929077,0.22889128862043745
0.29204773902893066,0.19440095970979226
0.27775195240974426,0.2069588581073014
0.2677825689315796,0.21933721370327208
0.2885093092918396,0.20881340904503093
0.31499677896499634,0.21296044014276594
0.287799596786499,0.2279349997762553
0.27521824836730957,0.22314180064509426
0.2973524332046509,0.206207307715646
0.2755507826805115,0.2314753555116208
0.2896772027015686,0.23413311260604264
0.30162855982780457,0.21145358306517126
0.27679961919784546,0.2269789407114055
0.2827262878417969,0.1989268175885081
0.2846135199069977,0.21782397344748267
0.2855944037437439,0.2098754425803122
0.2875256836414337,0.204461361779597
0.30412888526916504,0.18224218417961158
0.27599412202835083,0.1571138319456199
0.27466487884521484,0.1801096784216385
0.2766771912574768,0.16884994003444453
0.2726435661315918,0.1460522130094214
0.2880204916000366,0.21308702368950572
0.27071675658226013,0.22981718447491323
0.2636943459510803,0.24943994774498884
0.2589845061302185,0.20883143372858726
0.23871971666812897,0.221630141021409
0.27156177163124084,0.22436246700398588
0.26747316122055054,0.2065552876275536
0.25343623757362366,0.24166373663438367
0.2735728621482849,0.20146691949913692
0.2580649256706238,0.2396967669821367
0.2578555643558502,0.2522181668752424
0.2618825435638428,0.20358508723069468
0.24960839748382568,0.22698648810498878
0.2601816654205322,0.20299833640010018
0.24655237793922424,0.22810648336494943
0.23984533548355103,0.2208997060284072
0.25904160737991333,0.2110622587334232
0.2375364601612091,0.19002488413568852
0.23997649550437927,0.19744736042828348
0.2326708436012268,0.21200833099129618
0.2430584728717804,0.25347591848408585
0.2268868237733841,0.2051875972543068
0.23500972986221313,0.22938397797466703
0.22621582448482513,0.1951036243506899
0.22475729882717133,0.20199760748932893
0.23034334182739258,0.2359646662204819
0.24232417345046997,0.2342763236367728
0.219894677400589,0.23341281823150467
0.21355114877223969,0.2320635802649318
0.2458435744047165,0.20755614523553406
0.211903378367424,0.2280311949184295
0.2286822348833084,0.2373725665305796
0.2424842119216919,0.23468856810683203
0.2245018482208252,0.20046800787769964
0.22152209281921387,0.2398161058604551
0.21945811808109283,0.2148951680450254
0.24273884296417236,0.2344636590867354
0.20452091097831726,0.22409548917840794
0.20541705191135406,0.2141069647639507
0.19252492487430573,0.2458217659852306
0.20693469047546387,0.207164943661246
0.19237551093101501,0.22742041989531853
0.19627514481544495,0.2512667565448024
0.19795721769332886,0.2521677352455873
0.21029409766197205,0.21838861856144587
0.18060047924518585,0.2262420323218411
0.20184335112571716,0.22773246616396614
0.19203412532806396,0.17995321000528014
0.20281176269054413,0.1874530533884904
0.19969871640205383,0.16896732813252963
0.15922191739082336,0.18141296282588032
0.19094248116016388,0.17845655437758662
0.1828232705593109,0.23256351866457325
0.1786530613899231,0.2283464073490447
0.20048068463802338,0.18968995934137323
0.20513617992401123,0.20651736256260467
0.1938297301530838,0.14029693699000112
0.16218450665473938,0.16869544000947007
0.1788395494222641,0.16293470680718908
0.17798608541488647,0.14222534184212926
0.1595405489206314,0.16368715568330755
0.16380922496318817,0.16077847510124227
0.17241454124450684,0.17763899583947818
0.1561218500137329,0.191193287403156
0.17832620441913605,0.2157148981026774
0.1777915209531784,0.2096884302802675
0.15742334723472595,0.18133915111541615
0.18330805003643036,0.22299235055640043
0.1545964628458023,0.19826703004513435
0.15374727547168732,0.1864450032161027
0.16004177927970886,0.18525806743176892
0.16005094349384308,0.19107346458149282
0.17501837015151978,0.20245286530955553
0.17222939431667328,0.18208308721184957
0.17253705859184265,0.18042752523935152
0.16816771030426025,0.18809027570834252
0.15271852910518646,0.17005330780798905
0.17262579500675201,0.15960591569196902
0.14855805039405823,0.17471943955307417
0.17456498742103577,0.1702734661778854
0.1570875644683838,0.16152960199021443
0.17531709372997284,0.16946866948903627
0.17358753085136414,0.19447898242713418
0.16839328408241272,0.17653804736433765
0.15242087841033936,0.17412277298562256
0.15171796083450317,0.16338305863586994
0.16936442255973816,0.18095863120936412
0.16296949982643127,0.1828388686449317
0.16224157810211182,0.18562865003010898
0.1561572551727295,0.19461876052207544
0.16329219937324524,0.24158129803610073
0.16952374577522278,0.1625870794321267
0.15233011543750763,0.14391983344772352
0.1766386777162552,0.17564658465723
0.16378147900104523,0.17350056047139256
0.17959868907928467,0.17788974998861767
0.1804077923297882,0.20033401094937786
0.16556379199028015,0.20245785678525263
0.16808368265628815,0.16802047097739853
0.16430357098579407,0.15111247763160424
0.1883980929851532,0.19184602035406084
0.15981051325798035,0.19925197972815478
0.14331991970539093,0.16069096499530444
0.16128574311733246,0.17652594179341813
0.15865269303321838,0.18626628308702525
0.15114323794841766,0.1796688094817273
0.15584668517112732,0.16880466286251478
0.15981754660606384,0.18921869178438516
0.15910910069942474,0.17534997383334883
0.15851444005966187,0.1523387176521654
0.16563475131988525,0.1635433648375465
0.14886140823364258,0.15470841747412833
0.17471042275428772,0.1383984633802262
0.1532992720603943,0.15692443244095683
0.13962745666503906,0.13873098856901656
0.16775570809841156,0.14929697968390354
0.1647983193397522,0.1366561025239404
0.14582349359989166,0.13143267662594726
0.17001721262931824,0.17483544293038816
0.1495276689529419,0.1340683613504356
0.16225013136863708,0.14146249380651743
0.15654097497463226,0.16653238578297686
0.1501760482788086,0.1426574046558512
0.13505831360816956,0.14150090956257966
0.1701919287443161,0.16248083798013618
0.14526276290416718,0.1409417953326526
0.15471167862415314,0.1401622518694346
0.13273122906684875,0.1330607996026712
0.14470310509204865,0.13736049863850114
0.15772855281829834,0.16664820408634612
0.14550991356372833,0.13432725354629682
0.16053855419158936,0.12042159196483238
0.14650572836399078,0.1594153016389725
0.15873831510543823,0.1197038500953922
0.1289677768945694,0.1349036424198246
0.14086851477622986,0.13992651747783774
0.12706540524959564,0.15520697467020178
0.13992220163345337,0.14210258909828877
0.14859376847743988,0.13117207228699418
0.13866427540779114,0.14307740670802976
0.14919114112854004,0.12748999788877896
0.13784855604171753,0.14274887071886622
0.16868051886558533,0.14252344784744314
0.14631199836730957,0.14621964820821348
0.12512636184692383,0.12457339319953536
0.13028199970722198,0.149944904044787
0.14888188242912292,0.12112062155799413
0.10377669334411621,0.13435019490981437
0.11213947832584381,0.16716274874459536
0.09484293311834335,0.14142418713066762
0.16304686665534973,0.1184863366641476
0.120209239423275,0.14078162074620526
0.11309833824634552,0.14913494758369988
0.12664483487606049,0.13666016133479686
0.12329036742448807,0.11961078766459238
0.11289449781179428,0.15226149947521844
0.13187816739082336,0.1394495511831197
0.11692488193511963,0.12297016215806916
0.12533962726593018,0.14218191801536878
0.10822059214115143,0.16292319821975065
0.11571794748306274,0.13250354953004728
0.09690386056900024,0.14705807616140554
0.12714113295078278,0.12814516921070734
0.11601851880550385,0.14257035942325041
0.1188066303730011,0.12545742804008048
0.12180320173501968,0.11522256895229005
0.11900168657302856,0.14445915895522538
0.10892141610383987,0.1362957633978762
0.11167968809604645,0.11631715113113494
0.11484231054782867,0.1361978231827325
0.1101498231291771,0.1379309771270592
0.12056639790534973,0.11213705647011568
0.10929866135120392,0.1438000609586385
0.12318650633096695,0.14004640793073175
0.1162821352481842,0.11779179021821878
0.11008961498737335,0.12689408412249426
0.12010836601257324,0.1306916630529253
0.11595980823040009,0.14666984066905825
0.11051971465349197,0.1405480038683175
0.11802453547716141,0.12028820444639216
0.13654127717018127,0.14067763905216435
0.12052374333143234,0.11614898959992254
0.11827921122312546,0.13278341417670375
0.12378042936325073,0.1928628517992536
0.13431952893733978,0.263809913056443
0.14367786049842834,0.2410286009303021
0.13703826069831848,0.28783215860645445
0.1460876315832138,0.269249915475088
0.13440445065498352,0.26815288721382186
0.16589520871639252,0.2977103998482335
0.13976377248764038,0.27493934213587873
0.16516979038715363,0.25169676186883677
0.13583984971046448,0.2913649906035249
0.16464683413505554,0.2505633741688969
0.16578805446624756,0.28947522130864395
0.1930209845304489,0.291807245670847
0.15653467178344727,0.23838710179691197
0.17831021547317505,0.2607574052597899
0.1825537234544754,0.2080454491733406
0.17732328176498413,0.26001154214265293
0.2073584347963333,0.1885695470396071
0.18692734837532043,0.19538309279718313
0.22140641510486603,0.19502731382835392
0.22122836112976074,0.1784171406182865
0.21657250821590424,0.16687886509447136
0.22274112701416016,0.17044673798217758
0.22975265979766846,0.18609531105698146
0.22503623366355896,0.18409311223608837
0.2563890218734741,0.21664772860596093
0.22551417350769043,0.18923746960741428
0.27123188972473145,0.21976882560726918
0.2606562674045563,0.2299434104827937
0.2677890658378601,0.24702014092841934
0.25576359033584595,0.1978906990020755
0.2879076600074768,0.20660061836285348
0.28989550471305847,0.23559193693032232
0.30693644285202026,0.3025586915357232
0.28842419385910034,0.3750049505051351
0.3367956578731537,0.37331539097633365
0.2839593291282654,0.37095926296289566
0.321662962436676,0.36929068286697514
0.32576993107795715,0.3495463216901629
0.32780689001083374,0.3604467478202263
0.32824409008026123,0.3479668318112891
0.3437681496143341,0.29783909653183865
0.3675636351108551,0.330180713254357
0.37064844369888306,0.3475626749509784
0.3669988512992859,0.3432743061760442
0.36063307523727417,0.33004184083408844
0.34494680166244507,0.37681446884759967
0.3770501911640167,0.4004469447500559
0.3731658458709717,0.3556242744280908
0.37035006284713745,0.366130238981949
0.376409113407135,0.35590396186853285
0.3781561851501465,0.34941770462176186
0.37465447187423706,0.3663613616331857
0.395426869392395,0.37329551156676605
0.3847292959690094,0.34326770937083134
0.3980633616447449,0.33355410397911284
0.3965776562690735,0.30756940308265596
0.39859193563461304,0.3086816269008868
0.38206619024276733,0.3327278680901015
0.4119475781917572,0.33138064736270073
0.40430188179016113,0.34497256819602723
0.3966381847858429,0.3043439870646541
0.3959001898765564,0.36569905401945085
0.39161431789398193,0.3714087717127538
0.41682857275009155,0.36810567326970506
0.4150056838989258,0.3656444865689243
0.42725348472595215,0.36263625627361235
0.43128788471221924,0.356273012812412
